"segment_id","stream_order","stream_length_m","basin_assign_norm","year","watershed","analysis_type","quartile"
12329,3,8842.1450540818,0.332043972827912,2018,"Kusko","DOY","Q3"
12330,3,4968.52980129223,0.0451262096808354,2018,"Kusko","DOY","Q3"
12375,3,1236.15205526135,0.519864389708318,2018,"Kusko","DOY","Q3"
1590,4,722.690005680514,0.631097017157832,2018,"Kusko","DOY","Q3"
1591,4,1185.03150249456,0.733175952744737,2018,"Kusko","DOY","Q3"
1479,7,1423.39849808381,0,2018,"Kusko","DOY","Q3"
1482,7,347.616435025922,0,2018,"Kusko","DOY","Q3"
1484,4,1764.59344368264,0.735561453791147,2018,"Kusko","DOY","Q3"
11523,5,877.755718994853,0.670041700440938,2018,"Kusko","DOY","Q3"
11527,5,3839.0177462625,0.670252749707812,2018,"Kusko","DOY","Q3"
11530,3,3958.49384874768,0,2018,"Kusko","DOY","Q3"
11537,4,9496.65569958076,0.669575403493029,2018,"Kusko","DOY","Q3"
12332,6,5668.27197672023,0,2018,"Kusko","DOY","Q3"
12338,7,347.102958858391,0.702503734899634,2018,"Kusko","DOY","Q3"
12342,3,8254.83812705298,0,2018,"Kusko","DOY","Q3"
12344,7,4011.87417817141,0.702660916328606,2018,"Kusko","DOY","Q3"
12346,7,1254.16974699753,0,2018,"Kusko","DOY","Q3"
12350,3,28.1820409290149,0,2018,"Kusko","DOY","Q3"
12354,4,940.217574647403,0.0388609604826313,2018,"Kusko","DOY","Q3"
1491,4,2795.22922097227,0.518427662178598,2018,"Kusko","DOY","Q3"
1492,3,765.175559460283,0.507739009966658,2018,"Kusko","DOY","Q3"
1495,4,494.859951887923,0.733595648427424,2018,"Kusko","DOY","Q3"
1497,3,2476.94254951598,0,2018,"Kusko","DOY","Q3"
1576,3,832.072568384703,0,2018,"Kusko","DOY","Q3"
12359,7,3996.22086937792,0.62011311006075,2018,"Kusko","DOY","Q3"
12360,3,2759.01807649221,0.539947600583089,2018,"Kusko","DOY","Q3"
12383,4,6203.18441485884,0.374434919815914,2018,"Kusko","DOY","Q3"
12386,3,22872.2255782511,0,2018,"Kusko","DOY","Q3"
12395,5,3232.05377755262,0.790231885762732,2018,"Kusko","DOY","Q3"
12403,3,4139.72108245255,0,2018,"Kusko","DOY","Q3"
12409,6,3541.08835433141,0,2018,"Kusko","DOY","Q3"
12412,3,3145.79378920429,0,2018,"Kusko","DOY","Q3"
1656,3,1619.70525411176,0,2018,"Kusko","DOY","Q3"
1885,7,893.573762190028,0,2018,"Kusko","DOY","Q3"
1924,3,3059.31459087439,0.614220213919914,2018,"Kusko","DOY","Q3"
2072,5,5664.52440119837,0.740115585883854,2018,"Kusko","DOY","Q3"
12419,3,7448.3978695022,0.625927683609008,2018,"Kusko","DOY","Q3"
12421,3,519.378904242271,0,2018,"Kusko","DOY","Q3"
12427,3,1585.35241576299,0.53929907180386,2018,"Kusko","DOY","Q3"
12428,4,27117.4200684943,0,2018,"Kusko","DOY","Q3"
12429,3,2178.83890499368,0,2018,"Kusko","DOY","Q3"
12430,4,5899.64232970659,0.290699016508624,2018,"Kusko","DOY","Q3"
1542,3,2201.82405638702,0.0671982537035449,2018,"Kusko","DOY","Q3"
1848,3,106.252815363423,0.50269111930226,2018,"Kusko","DOY","Q3"
1970,3,395.335482153973,0,2018,"Kusko","DOY","Q3"
1971,4,3801.42656776143,0.742354579997752,2018,"Kusko","DOY","Q3"
12434,3,2520.34006554017,0,2018,"Kusko","DOY","Q3"
13371,3,12551.1262598938,0,2018,"Kusko","DOY","Q3"
13372,3,12077.1748004059,0.620344119654891,2018,"Kusko","DOY","Q3"
13390,4,3364.18310567763,0.438445785606598,2018,"Kusko","DOY","Q3"
13391,7,4572.52261233962,0.529567049332555,2018,"Kusko","DOY","Q3"
13392,5,5024.1547131225,0.538975131393243,2018,"Kusko","DOY","Q3"
1509,3,239.728850637221,0,2018,"Kusko","DOY","Q3"
1513,3,790.775531151568,0,2018,"Kusko","DOY","Q3"
1514,3,635.034495680008,0.51051729021333,2018,"Kusko","DOY","Q3"
1516,7,336.10997190693,0,2018,"Kusko","DOY","Q3"
1587,3,98.3255235141514,0,2018,"Kusko","DOY","Q3"
1593,3,751.024463198603,0.743657188967789,2018,"Kusko","DOY","Q3"
13408,7,845.096489639517,0.526099326535105,2018,"Kusko","DOY","Q3"
13413,3,4583.54378923095,0.117331406101501,2018,"Kusko","DOY","Q3"
13431,3,6425.3969154976,0,2018,"Kusko","DOY","Q3"
13437,3,13035.2371510099,0,2018,"Kusko","DOY","Q3"
13439,4,4996.42640827443,0.40263969092635,2018,"Kusko","DOY","Q3"
1611,7,1068.29543058144,0,2018,"Kusko","DOY","Q3"
1615,4,2185.2226776981,0.726440937242757,2018,"Kusko","DOY","Q3"
1616,3,7001.61336669915,0.090956647841565,2018,"Kusko","DOY","Q3"
1683,4,150.300011289683,0,2018,"Kusko","DOY","Q3"
1685,3,2069.16427194566,0,2018,"Kusko","DOY","Q3"
1691,4,1537.78642471029,0,2018,"Kusko","DOY","Q3"
1506,6,600.441390944025,0,2018,"Kusko","DOY","Q3"
1534,3,103.588508389879,0,2018,"Kusko","DOY","Q3"
1538,3,849.24622793936,0,2018,"Kusko","DOY","Q3"
1550,3,2545.05834249941,0,2018,"Kusko","DOY","Q3"
1555,5,4403.08828813048,0.744129656394836,2018,"Kusko","DOY","Q3"
1558,6,7065.52442357861,0,2018,"Kusko","DOY","Q3"
1563,3,734.371468180983,0.143773170104558,2018,"Kusko","DOY","Q3"
1570,3,1862.73506613053,0.553573365197408,2018,"Kusko","DOY","Q3"
1572,3,1939.7949179693,0.58530160262475,2018,"Kusko","DOY","Q3"
1574,3,2476.41036715657,0,2018,"Kusko","DOY","Q3"
1585,4,2120.55180572358,0.626759079200068,2018,"Kusko","DOY","Q3"
1599,4,4062.05256854836,0,2018,"Kusko","DOY","Q3"
1706,3,465.883902843723,0,2018,"Kusko","DOY","Q3"
1832,6,1007.18843917928,0,2018,"Kusko","DOY","Q3"
1937,4,602.215046108972,0.74405963276888,2018,"Kusko","DOY","Q3"
2012,5,646.496671463081,0,2018,"Kusko","DOY","Q3"
1603,3,2123.31948593103,0,2018,"Kusko","DOY","Q3"
1622,3,1899.11575388916,0,2018,"Kusko","DOY","Q3"
1628,4,855.331952190413,0.454999892438432,2018,"Kusko","DOY","Q3"
1629,3,1595.4941942906,0.143646522336798,2018,"Kusko","DOY","Q3"
1631,4,2769.41177766366,0.65270950467954,2018,"Kusko","DOY","Q3"
1638,4,1250.91936081901,0.399734458554081,2018,"Kusko","DOY","Q3"
1916,4,1551.70204570954,0,2018,"Kusko","DOY","Q3"
1912,5,6083.33174906143,0.743389322377681,2018,"Kusko","DOY","Q3"
1995,3,596.241497843435,0,2018,"Kusko","DOY","Q3"
2134,3,1313.33813696329,0.604312309549486,2018,"Kusko","DOY","Q3"
2135,3,909.689671450794,0,2018,"Kusko","DOY","Q3"
2158,3,1496.18940412507,0.439758857688695,2018,"Kusko","DOY","Q3"
1651,3,1972.45971177831,0,2018,"Kusko","DOY","Q3"
1654,3,366.435719845666,0,2018,"Kusko","DOY","Q3"
1655,7,1854.79199537762,0,2018,"Kusko","DOY","Q3"
1663,3,1227.67610770618,0,2018,"Kusko","DOY","Q3"
1669,3,906.260658939255,0.58770041504096,2018,"Kusko","DOY","Q3"
1672,4,6359.40043622338,0.464715606175175,2018,"Kusko","DOY","Q3"
1939,6,2809.68472927618,0,2018,"Kusko","DOY","Q3"
2015,5,132.825960224348,0.743811391791119,2018,"Kusko","DOY","Q3"
2016,7,1987.18104871012,0,2018,"Kusko","DOY","Q3"
2018,4,1181.46278625228,0,2018,"Kusko","DOY","Q3"
2095,4,652.338357030014,0,2018,"Kusko","DOY","Q3"
2096,6,2391.97283174917,0,2018,"Kusko","DOY","Q3"
1956,6,1739.86663612854,0,2018,"Kusko","DOY","Q3"
1957,6,3260.41983173092,0,2018,"Kusko","DOY","Q3"
2030,6,839.174920706184,0,2018,"Kusko","DOY","Q3"
2031,5,1826.39520670672,0.736808520254167,2018,"Kusko","DOY","Q3"
2033,5,1651.55117905177,0.739849409969823,2018,"Kusko","DOY","Q3"
2034,5,2088.33280302726,0,2018,"Kusko","DOY","Q3"
2273,6,1989.82601809321,0,2018,"Kusko","DOY","Q3"
1676,3,1819.71176726179,0.296999025785843,2018,"Kusko","DOY","Q3"
1682,4,2267.03962943457,0.725622628694727,2018,"Kusko","DOY","Q3"
1699,5,3309.56454961179,0.743965842796655,2018,"Kusko","DOY","Q3"
1700,3,976.454995716699,0,2018,"Kusko","DOY","Q3"
1703,3,700.523956919251,0,2018,"Kusko","DOY","Q3"
1714,3,1819.04448200629,0.589460021723791,2018,"Kusko","DOY","Q3"
1715,7,804.019710469572,0,2018,"Kusko","DOY","Q3"
1716,3,1507.1712012543,0,2018,"Kusko","DOY","Q3"
1718,3,748.339751829727,0,2018,"Kusko","DOY","Q3"
1720,3,831.258630042776,0,2018,"Kusko","DOY","Q3"
1730,3,1018.2713605009,0,2018,"Kusko","DOY","Q3"
1852,3,2501.28102478204,0.5419019894271,2018,"Kusko","DOY","Q3"
1854,6,178.06503367233,0,2018,"Kusko","DOY","Q3"
1856,3,546.862942501101,0.593135150186379,2018,"Kusko","DOY","Q3"
1857,6,1276.70428481637,0,2018,"Kusko","DOY","Q3"
1741,6,3072.98242050551,0,2018,"Kusko","DOY","Q3"
1744,4,235.056028352222,0,2018,"Kusko","DOY","Q3"
1745,3,625.398498033332,0,2018,"Kusko","DOY","Q3"
1749,7,1321.19960426915,0,2018,"Kusko","DOY","Q3"
1822,4,2648.52458554619,0,2018,"Kusko","DOY","Q3"
1827,7,264.146718857384,0,2018,"Kusko","DOY","Q3"
1837,3,3791.12567867541,0.463491435515341,2018,"Kusko","DOY","Q3"
1840,3,1069.79856426709,0,2018,"Kusko","DOY","Q3"
1849,6,3980.52152881518,0,2018,"Kusko","DOY","Q3"
1851,3,4933.25803628691,0,2018,"Kusko","DOY","Q3"
1858,3,2698.79361656845,0.54263195537246,2018,"Kusko","DOY","Q3"
1861,3,252.443429346266,0.083091390919947,2018,"Kusko","DOY","Q3"
1863,3,2222.17124342771,0.597516723351292,2018,"Kusko","DOY","Q3"
1864,3,1214.38375470693,0.0826309277083508,2018,"Kusko","DOY","Q3"
1865,6,2728.23118995647,0,2018,"Kusko","DOY","Q3"
1868,4,2454.49348967494,0.49252656086262,2018,"Kusko","DOY","Q3"
1871,3,537.400245623042,0.0829210125704219,2018,"Kusko","DOY","Q3"
1874,4,626.240631144435,0.495588733862132,2018,"Kusko","DOY","Q3"
1877,6,8649.35387435537,0,2018,"Kusko","DOY","Q3"
1878,3,1324.12818067359,0.0827538069579007,2018,"Kusko","DOY","Q3"
2060,3,795.180472406516,0,2018,"Kusko","DOY","Q3"
2061,6,7641.04114003215,0,2018,"Kusko","DOY","Q3"
2598,4,7162.62778974747,0,2018,"Kusko","DOY","Q3"
2162,3,839.0956656492,0,2018,"Kusko","DOY","Q3"
2348,3,1238.66615975876,0,2018,"Kusko","DOY","Q3"
2349,3,2419.16408519205,0,2018,"Kusko","DOY","Q3"
1879,3,2362.73549681027,0.0825485747610266,2018,"Kusko","DOY","Q3"
1880,3,869.454246369534,0,2018,"Kusko","DOY","Q3"
1882,4,1595.36038711084,0,2018,"Kusko","DOY","Q3"
1884,5,7533.79209574433,0.743411242129866,2018,"Kusko","DOY","Q3"
1900,7,282.076846081837,0,2018,"Kusko","DOY","Q3"
1905,3,4025.44406140493,0,2018,"Kusko","DOY","Q3"
3079,5,880.299629210816,0,2018,"Kusko","DOY","Q3"
3080,4,1475.87416856017,0,2018,"Kusko","DOY","Q3"
3081,3,2644.52092951528,0.433863857409521,2018,"Kusko","DOY","Q3"
5376,4,1944.8205381001,0.699246413937966,2018,"Kusko","DOY","Q3"
5377,5,2116.08717891175,0,2018,"Kusko","DOY","Q3"
5379,4,187.804142100774,0,2018,"Kusko","DOY","Q3"
2086,4,2054.819866199,0,2018,"Kusko","DOY","Q3"
8940,5,1377.7596223379,0,2018,"Kusko","DOY","Q3"
8941,4,187.880012631625,0,2018,"Kusko","DOY","Q3"
8942,4,10686.3231168403,0,2018,"Kusko","DOY","Q3"
12568,3,973.439110600592,0,2018,"Kusko","DOY","Q3"
2604,3,2740.79867115306,0,2018,"Kusko","DOY","Q3"
1923,4,4343.22326383,0.486198219169631,2018,"Kusko","DOY","Q3"
1928,4,1355.67690578204,0.744262393080229,2018,"Kusko","DOY","Q3"
1929,6,5264.96548399249,0,2018,"Kusko","DOY","Q3"
1944,3,2845.58190879276,0,2018,"Kusko","DOY","Q3"
1946,4,2529.47800983907,0,2018,"Kusko","DOY","Q3"
1950,5,3068.46617037085,0.736855845682133,2018,"Kusko","DOY","Q3"
1951,5,4383.28012661694,0,2018,"Kusko","DOY","Q3"
1952,4,4274.86517627649,0.593398623096495,2018,"Kusko","DOY","Q3"
1964,4,7167.31134057868,0.741816888485348,2018,"Kusko","DOY","Q3"
1968,6,3803.58728161437,0,2018,"Kusko","DOY","Q3"
1984,5,3541.34958194293,0.743664685876192,2018,"Kusko","DOY","Q3"
2045,4,2541.15014203234,0,2018,"Kusko","DOY","Q3"
2280,3,2694.21142091028,0,2018,"Kusko","DOY","Q3"
1990,5,2814.54609744275,0,2018,"Kusko","DOY","Q3"
1992,6,720.039501317846,0,2018,"Kusko","DOY","Q3"
1996,5,4958.17893500363,0,2018,"Kusko","DOY","Q3"
2005,5,2603.16732516416,0.743618566270971,2018,"Kusko","DOY","Q3"
2020,3,97.7771840846833,0,2018,"Kusko","DOY","Q3"
2022,3,175.369147362637,0.553401581391627,2018,"Kusko","DOY","Q3"
2023,7,54.863804655557,0,2018,"Kusko","DOY","Q3"
2025,3,1057.66046292806,0,2018,"Kusko","DOY","Q3"
2085,6,417.449311500999,0,2018,"Kusko","DOY","Q3"
2142,5,662.020050329804,0.743499328284301,2018,"Kusko","DOY","Q3"
2185,4,732.243527709082,0,2018,"Kusko","DOY","Q3"
2187,5,1911.60776018664,0.743402716470819,2018,"Kusko","DOY","Q3"
2190,4,1309.70669031279,0,2018,"Kusko","DOY","Q3"
2312,3,1749.73309551586,0,2018,"Kusko","DOY","Q3"
2366,3,138.63491898021,0,2018,"Kusko","DOY","Q3"
2027,3,1237.99000655298,0,2018,"Kusko","DOY","Q3"
2040,4,1505.46699764477,0.741839679760482,2018,"Kusko","DOY","Q3"
2047,6,193.789800006559,0,2018,"Kusko","DOY","Q3"
2048,4,661.045785788237,0.74099539330045,2018,"Kusko","DOY","Q3"
3142,4,4554.76460669819,0.175541333267162,2018,"Kusko","DOY","Q3"
3144,3,1544.07469055841,0.54131112689646,2018,"Kusko","DOY","Q3"
3217,3,140.954532138469,0,2018,"Kusko","DOY","Q3"
3278,7,380.392130453415,0,2018,"Kusko","DOY","Q3"
3285,3,6855.28751948054,0,2018,"Kusko","DOY","Q3"
3346,3,1310.2101829224,0,2018,"Kusko","DOY","Q3"
3063,3,4219.52928310704,0,2018,"Kusko","DOY","Q3"
3029,3,665.760180917146,0,2018,"Kusko","DOY","Q3"
3030,3,2116.63034757671,0,2018,"Kusko","DOY","Q3"
2934,6,4332.53803823522,0,2018,"Kusko","DOY","Q3"
2935,4,1366.09873063161,0,2018,"Kusko","DOY","Q3"
3022,3,256.134994979059,0.539434931988202,2018,"Kusko","DOY","Q3"
3485,3,1926.38475186691,0.32156492314616,2018,"Kusko","DOY","Q3"
2881,4,4313.91675895157,0,2018,"Kusko","DOY","Q3"
2883,4,325.450288784956,0,2018,"Kusko","DOY","Q3"
2884,3,3576.17689088862,0,2018,"Kusko","DOY","Q3"
5340,7,183.53321768422,0,2018,"Kusko","DOY","Q3"
5346,3,2697.62213301858,0,2018,"Kusko","DOY","Q3"
5347,3,1139.24684772845,0,2018,"Kusko","DOY","Q3"
5348,3,4918.47360795779,0.6124238908698,2018,"Kusko","DOY","Q3"
5350,4,9751.34023681538,0.571438232064906,2018,"Kusko","DOY","Q3"
5353,3,1039.14721315565,0.54288067538448,2018,"Kusko","DOY","Q3"
5354,5,7942.10681999419,0.451415091234994,2018,"Kusko","DOY","Q3"
5355,3,1072.785799555,0.147553895075475,2018,"Kusko","DOY","Q3"
5356,4,1865.96626306382,0.558803698426988,2018,"Kusko","DOY","Q3"
5358,4,1347.78985468649,0,2018,"Kusko","DOY","Q3"
5361,3,2940.60030469885,0,2018,"Kusko","DOY","Q3"
5363,4,3189.16830286599,0.0323884485361951,2018,"Kusko","DOY","Q3"
5372,5,10738.0027917503,0,2018,"Kusko","DOY","Q3"
5537,3,3694.805798486,0.577982192336166,2018,"Kusko","DOY","Q3"
5607,4,3027.3981153912,0,2018,"Kusko","DOY","Q3"
5608,3,202.688075787249,0.839682128065725,2018,"Kusko","DOY","Q3"
5810,4,1190.83276592441,0,2018,"Kusko","DOY","Q3"
5846,4,2001.70174989044,0,2018,"Kusko","DOY","Q3"
5384,3,5322.01191714488,0.636248959879665,2018,"Kusko","DOY","Q3"
5389,4,847.660988835451,0,2018,"Kusko","DOY","Q3"
6039,3,6595.64090437168,0.656636268950944,2018,"Kusko","DOY","Q3"
6040,3,1982.10655074237,0,2018,"Kusko","DOY","Q3"
6046,3,1898.73071981686,0.748490642731216,2018,"Kusko","DOY","Q3"
6050,4,8007.67063154991,0.554438910972108,2018,"Kusko","DOY","Q3"
6055,3,3209.29630347092,0.743931816363928,2018,"Kusko","DOY","Q3"
6056,5,1038.00924033432,0.443505260694081,2018,"Kusko","DOY","Q3"
6057,3,5056.37441612718,0.851842767207412,2018,"Kusko","DOY","Q3"
6066,5,5581.26776789046,0.622003248018999,2018,"Kusko","DOY","Q3"
6069,3,3443.70149829663,0,2018,"Kusko","DOY","Q3"
6071,6,17495.288957251,0.670931799246311,2018,"Kusko","DOY","Q3"
6072,3,7114.00071348531,0.468518517839367,2018,"Kusko","DOY","Q3"
6073,3,5536.82662504424,0,2018,"Kusko","DOY","Q3"
6076,3,2500.73492783721,0.669720679036903,2018,"Kusko","DOY","Q3"
6078,3,3464.11017438669,0,2018,"Kusko","DOY","Q3"
6085,5,3454.2401393806,0.443400058898912,2018,"Kusko","DOY","Q3"
6090,4,4096.7874006415,0,2018,"Kusko","DOY","Q3"
6094,3,1790.52222522399,0.665093218893414,2018,"Kusko","DOY","Q3"
6113,7,3823.82133815852,0,2018,"Kusko","DOY","Q3"
6116,3,1165.42770821257,0.114196077153722,2018,"Kusko","DOY","Q3"
6118,4,1674.84490810721,0.697122008597671,2018,"Kusko","DOY","Q3"
6269,3,2293.3209292063,0.0363800557829922,2018,"Kusko","DOY","Q3"
6272,3,95.7709085202877,0,2018,"Kusko","DOY","Q3"
6290,3,6866.80354486196,0,2018,"Kusko","DOY","Q3"
6304,5,3175.70055700727,0,2018,"Kusko","DOY","Q3"
6306,3,1337.05830376136,0.0803360889418504,2018,"Kusko","DOY","Q3"
6307,3,552.296277889059,0,2018,"Kusko","DOY","Q3"
6431,4,3852.1610288697,0,2018,"Kusko","DOY","Q3"
6433,5,1327.08067836125,0.0310746197971203,2018,"Kusko","DOY","Q3"
6437,3,776.171017559296,0.526570915042037,2018,"Kusko","DOY","Q3"
6478,3,1161.87576135768,0,2018,"Kusko","DOY","Q3"
6537,3,485.821491150907,0,2018,"Kusko","DOY","Q3"
6539,3,1812.39295582753,0.413213378834192,2018,"Kusko","DOY","Q3"
6540,4,1195.64632065516,0,2018,"Kusko","DOY","Q3"
8233,3,615.767145767729,0,2018,"Kusko","DOY","Q3"
8242,5,2271.34587300912,0.765714961916308,2018,"Kusko","DOY","Q3"
8252,4,1541.62915488513,0,2018,"Kusko","DOY","Q3"
8365,4,3320.48599883398,0.194496136675539,2018,"Kusko","DOY","Q3"
8367,4,4152.44252234372,0,2018,"Kusko","DOY","Q3"
8368,4,584.682863282932,0.985707650672325,2018,"Kusko","DOY","Q3"
8370,4,1533.01235364018,0.509068660079544,2018,"Kusko","DOY","Q3"
8380,4,1630.38564204441,0.573039328578412,2018,"Kusko","DOY","Q3"
8381,5,1479.44232635887,0.763731774263371,2018,"Kusko","DOY","Q3"
8390,3,1527.11488741513,0.922223215092519,2018,"Kusko","DOY","Q3"
8401,4,1467.7406068675,0.572892830686232,2018,"Kusko","DOY","Q3"
8416,5,3566.54046863045,0.765352152791583,2018,"Kusko","DOY","Q3"
8417,3,928.399501884924,0,2018,"Kusko","DOY","Q3"
8654,5,3259.33432539745,0.0561640430356122,2018,"Kusko","DOY","Q3"
10218,4,5441.80888764308,0,2018,"Kusko","DOY","Q3"
10220,3,9055.92236165261,0,2018,"Kusko","DOY","Q3"
10224,3,3362.86807745176,0.585804366865065,2018,"Kusko","DOY","Q3"
10226,5,1575.36659993057,0,2018,"Kusko","DOY","Q3"
10227,3,5278.32483593854,0.54353868503222,2018,"Kusko","DOY","Q3"
10228,3,2842.71823675044,0,2018,"Kusko","DOY","Q3"
10246,5,852.179236424609,0.999823765713098,2018,"Kusko","DOY","Q3"
10247,4,7729.47907519144,0,2018,"Kusko","DOY","Q3"
10252,5,15220.5721653714,0.344873548656784,2018,"Kusko","DOY","Q3"
10253,3,4262.67270537791,0,2018,"Kusko","DOY","Q3"
10258,3,798.524539795073,0.598131046618854,2018,"Kusko","DOY","Q3"
10259,3,6272.98881407564,0,2018,"Kusko","DOY","Q3"
10260,4,1000.21466903347,0.526356849636358,2018,"Kusko","DOY","Q3"
10263,3,1502.86496567686,0,2018,"Kusko","DOY","Q3"
10269,7,11163.0809581382,0,2018,"Kusko","DOY","Q3"
10271,5,947.394978818994,0.667377641460591,2018,"Kusko","DOY","Q3"
10272,3,1961.72287588122,0,2018,"Kusko","DOY","Q3"
10281,3,5529.27020729035,0,2018,"Kusko","DOY","Q3"
10282,3,2115.52021134637,0.447135017628686,2018,"Kusko","DOY","Q3"
10286,4,1512.25556547237,0.643404280808273,2018,"Kusko","DOY","Q3"
11730,3,3597.11510635347,0.122910749557377,2018,"Kusko","DOY","Q3"
11733,3,9252.60725656084,0,2018,"Kusko","DOY","Q3"
11800,3,3354.3669515331,0,2018,"Kusko","DOY","Q3"
11804,3,768.832645017407,0,2018,"Kusko","DOY","Q3"
11940,5,610.353460995909,0.339055542504381,2018,"Kusko","DOY","Q3"
11942,4,9949.28611837508,0,2018,"Kusko","DOY","Q3"
11943,4,96.2951420179796,0.53142933330957,2018,"Kusko","DOY","Q3"
12082,6,3119.74417244099,0.276654953395486,2018,"Kusko","DOY","Q3"
12083,3,5840.48489296087,0.0975069303680756,2018,"Kusko","DOY","Q3"
12084,3,945.778938379675,0,2018,"Kusko","DOY","Q3"
12085,5,1875.87752312806,0.742664315981062,2018,"Kusko","DOY","Q3"
11746,3,15173.0950892657,0,2018,"Kusko","DOY","Q3"
11757,5,2246.23589007506,0.990824017834857,2018,"Kusko","DOY","Q3"
11758,7,9356.30251291292,0,2018,"Kusko","DOY","Q3"
11759,3,2655.47328718583,0.127227825398042,2018,"Kusko","DOY","Q3"
12194,7,4969.53310149336,0,2018,"Kusko","DOY","Q3"
12295,3,3683.95128970005,0,2018,"Kusko","DOY","Q3"
12234,7,1700.72293153576,0,2018,"Kusko","DOY","Q3"
12512,6,5827.50754780311,0,2018,"Kusko","DOY","Q3"
12514,7,3940.89140872073,0.700489996536042,2018,"Kusko","DOY","Q3"
12564,3,6583.10270460967,0.216759948085566,2018,"Kusko","DOY","Q3"
11762,3,1749.95813186104,0.61986580583632,2018,"Kusko","DOY","Q3"
11763,7,226.277860276109,0,2018,"Kusko","DOY","Q3"
11767,3,1777.55414013696,0.64843399455135,2018,"Kusko","DOY","Q3"
11769,4,257.052343945871,0,2018,"Kusko","DOY","Q3"
2053,6,410.5075331277,0,2018,"Kusko","DOY","Q3"
2054,7,573.277179889658,0,2018,"Kusko","DOY","Q3"
2062,3,829.952709032949,0,2018,"Kusko","DOY","Q3"
2064,3,2469.42002841722,0,2018,"Kusko","DOY","Q3"
2065,5,1287.36734539651,0,2018,"Kusko","DOY","Q3"
2074,6,133.976954179236,0,2018,"Kusko","DOY","Q3"
2075,5,1417.07442816052,0.743944539742651,2018,"Kusko","DOY","Q3"
2102,3,363.194855411214,0,2018,"Kusko","DOY","Q3"
2400,3,3099.81720642705,0,2018,"Kusko","DOY","Q3"
2531,6,3161.7889695778,0,2018,"Kusko","DOY","Q3"
2532,4,3065.98414226672,0,2018,"Kusko","DOY","Q3"
2124,4,1825.28882366728,0,2018,"Kusko","DOY","Q3"
3392,5,664.65623882506,0.738750769952004,2018,"Kusko","DOY","Q3"
3398,3,3910.22917715016,0,2018,"Kusko","DOY","Q3"
7910,4,603.002607520169,0.707343694168936,2018,"Kusko","DOY","Q3"
3239,4,1620.10724655878,0.0853644550312616,2018,"Kusko","DOY","Q3"
3337,3,1996.22344365458,0,2018,"Kusko","DOY","Q3"
3698,5,878.462126573194,0,2018,"Kusko","DOY","Q3"
4205,3,786.442863506789,0,2018,"Kusko","DOY","Q3"
4206,6,395.914342157324,0,2018,"Kusko","DOY","Q3"
3988,7,744.299686249278,0,2018,"Kusko","DOY","Q3"
3989,3,4022.88060339942,0,2018,"Kusko","DOY","Q3"
3990,3,4618.01120952639,0,2018,"Kusko","DOY","Q3"
2315,4,611.783546084268,0,2018,"Kusko","DOY","Q3"
2210,3,1641.55457331828,0.493480169515258,2018,"Kusko","DOY","Q3"
2283,5,383.749194160358,0.74344265191212,2018,"Kusko","DOY","Q3"
2287,4,8010.50279269493,0,2018,"Kusko","DOY","Q3"
2378,3,1361.09172475156,0,2018,"Kusko","DOY","Q3"
2379,3,239.02619294088,0,2018,"Kusko","DOY","Q3"
2125,3,1978.95581300152,0,2018,"Kusko","DOY","Q3"
2130,4,1767.448365687,0.728878030551512,2018,"Kusko","DOY","Q3"
2132,6,3166.32775760124,0,2018,"Kusko","DOY","Q3"
2386,5,3238.37774291988,0.734791344221867,2018,"Kusko","DOY","Q3"
2733,6,1600.95668891781,0,2018,"Kusko","DOY","Q3"
2736,6,2560.81307721288,0,2018,"Kusko","DOY","Q3"
2354,4,889.552493494689,0,2018,"Kusko","DOY","Q3"
2138,3,6310.20844234388,0,2018,"Kusko","DOY","Q3"
2147,4,2325.35449345192,0.665558756595009,2018,"Kusko","DOY","Q3"
2317,3,2063.67492036513,0.497998494769184,2018,"Kusko","DOY","Q3"
2319,4,170.7157321088,0,2018,"Kusko","DOY","Q3"
2454,3,3660.34238111388,0,2018,"Kusko","DOY","Q3"
2149,3,455.200555955944,0.607424428472453,2018,"Kusko","DOY","Q3"
2152,3,1091.18413062534,0.444073568166417,2018,"Kusko","DOY","Q3"
2153,3,594.668371414244,0.522702237558811,2018,"Kusko","DOY","Q3"
2157,7,1353.4012117638,0,2018,"Kusko","DOY","Q3"
2168,3,2167.23608319066,0.606468063815088,2018,"Kusko","DOY","Q3"
2184,3,5495.22444700436,0.52655210236953,2018,"Kusko","DOY","Q3"
2199,3,1847.71707470598,0.44133279126741,2018,"Kusko","DOY","Q3"
2201,4,6604.00789462797,0,2018,"Kusko","DOY","Q3"
2260,3,601.740469499468,0,2018,"Kusko","DOY","Q3"
2261,4,402.858626620716,0,2018,"Kusko","DOY","Q3"
2263,5,256.906573560509,0.743446567099981,2018,"Kusko","DOY","Q3"
2265,3,2199.00659021417,0,2018,"Kusko","DOY","Q3"
2335,3,2006.22776501908,0,2018,"Kusko","DOY","Q3"
2336,3,5518.17423644175,0.73876557000257,2018,"Kusko","DOY","Q3"
2216,4,5358.94616079678,0.734053287480038,2018,"Kusko","DOY","Q3"
2222,3,1593.88905794227,0,2018,"Kusko","DOY","Q3"
2227,4,440.386452965704,0,2018,"Kusko","DOY","Q3"
2231,7,1115.71545666792,0,2018,"Kusko","DOY","Q3"
