year,fish_id,oto_num,DOY,natal_iso,total_assigned_km,dominant_group,dominant_group_km,prop_km_in_dominant_group_of_all,prop_km_in_dominant_group_of_grouped,prop_km_outside_regional_groups,n_groups_covered,n_stream_edges_retained
2020,2020_kk_024,24.0,161,0.710110259549689,5243.647511898674,Group 2,4253.9763876612205,0.8112628428986252,0.8112628428986252,0.0,3,1040
2020,2020_kk_025,25.0,161,0.709759348874857,10359.20374774446,Group 2,9239.607902272151,0.8919225962983804,0.8919225962983804,0.0,5,1945
2020,2020_kk_026,26.0,161,0.709657680182374,11464.091477402135,Group 2,9992.227114483127,0.8716109021093972,0.8716109021093972,0.0,5,2245
2020,2020_kk_027,27.0,161,0.708607530451553,11853.098929441727,Group 4,6848.207342653662,0.5777567017215647,0.5799650370929272,0.0038077043099559835,4,2310
2020,2020_kk_028,28.0,161,0.708768580097632,10360.43540963549,Group 2,4414.14579511015,0.4260579426039251,0.42792209678856036,0.004356293350180524,4,2165
2020,2020_kk_029,29.0,162,0.709141040768105,12807.911605266227,Group 2,8740.591732885408,0.6824369188565871,0.6831804322328981,0.0010883118737474438,5,2405
2020,2020_kk_030,30.0,162,0.709830835178585,9500.704316863801,Group 2,8351.923768386758,0.8790846962326834,0.8790846962326834,0.0,5,1785
2020,2020_kk_031,31.0,162,0.705787344909642,6369.587346824673,Group 5,2957.7955799300235,0.4643621978752714,0.46574129692598265,0.0029610838888750194,4,1780
2020,2020_kk_032,32.0,162,0.71032242763112,3206.285688448188,Group 2,1900.6437787478953,0.5927867830354784,0.5927867830354784,0.0,2,540
2020,2020_kk_033,33.0,162,0.706450910304905,8867.57109116317,Group 5,5717.713660000379,0.644789153785107,0.6461635114215987,0.002126950241229195,4,2430
2020,2020_kk_034_redo,34.0,162,0.705686074573398,5737.617969276577,Group 5,2317.9554375042735,0.40399264118250994,0.40597308769984475,0.004878270450279367,4,1540
2020,2020_kk_034,34.0,162,0.705586335772514,5788.3091318058005,Group 6,2532.788638859229,0.4375696911109973,0.43969586197849997,0.004835548958626852,4,1450
2020,2020_kk_035,35.0,162,0.711001910192631,1655.1376852908463,Group 1,1621.981703587246,0.9799678407432467,0.9799678407432467,0.0,2,230
2020,2020_kk_036,36.0,162,0.706425094812137,8560.965840883826,Group 5,5514.813552011339,0.6441812354483119,0.6456035811852545,0.002203125537704442,4,2350
2020,2020_kk_037,37.0,162,0.709875227318964,8667.386279654089,Group 2,7690.59833451455,0.8873030561205676,0.8873030561205676,0.0,5,1680
2020,2020_kk_038,38.0,162,0.709148079074412,12977.053635114573,Group 2,8909.733762733755,0.686576014344653,0.6873142770923784,0.0010741268911922525,5,2420
2020,2020_kk_039_redo,39.0,163,0.705725568491332,5908.108360211182,Group 5,2543.3664261102135,0.43048743710233883,0.4318661145967588,0.00319237246873897,4,1640
2020,2020_kk_040,40.0,163,0.709799386035017,9610.978833061312,Group 2,8582.956248324706,0.8930366404303944,0.8930366404303944,0.0,5,1830
2020,2020_kk_041,41.0,163,0.706094307866672,8772.83835735431,Group 5,5042.820467039714,0.5748219973541737,0.5760604801084667,0.0021499179288599767,4,2285
2020,2020_kk_042,42.0,163,0.708018177105118,16616.034094942766,Group 4,12288.656294172535,0.7395661458056766,0.740590832110075,0.0013836065205924477,4,3365
2020,2020_kk_043,43.0,163,0.706212436097257,9075.886735132044,Group 5,5533.063574191993,0.6096444056285916,0.6109139649376851,0.002078131098579682,4,2345
2020,2020_kk_044_redo,44.0,164,0.708147848668178,15352.341046069521,Group 4,11232.94497257401,0.7316763572973028,0.7331660617461113,0.0020318786241422934,4,3140
2020,2020_kk_045,45.0,164,0.709373448199007,13314.995123534973,Group 2,10669.889158073922,0.8013438276980152,0.8021836056327786,0.001046864993084586,5,2580
2020,2020_kk_046,46.0,164,0.709794975088215,9586.624191758112,Group 2,8582.956248324706,0.8953053834845965,0.8953053834845965,0.0,5,1825
2020,2020_kk_047,47.0,164,0.705131814959123,3702.615020267562,Group 6,2448.4164923664393,0.6612668287046244,0.6629012066866316,0.0024654925432648286,4,1135
2020,2020_kk_048,48.0,164,0.708511197816094,12141.456290094287,Group 4,7851.780822549972,0.6466918493917336,0.6491047483176943,0.0037172720307688412,4,2370
2020,2020_kk_049,49.0,164,0.709382266612205,13174.339543376991,Group 2,10668.726130739342,0.8098110797594197,0.8106688012588681,0.0010580418268427093,5,2570
2020,2020_kk_050,50.0,164,0.710550196392677,2103.5136376136434,Group 1,1609.5021563360935,0.7651493803301475,0.7651493803301475,0.0,2,280
2020,2020_kk_053_redo,53.0,166,0.705780543502019,6327.806723878987,Group 5,2905.1154557206382,0.45910306406131557,0.46047557369307,0.0029806350437803913,4,1770
2020,2020_kk_054,54.0,166,0.704819384897173,2540.304582641667,Group 6,1559.5020360391559,0.6139035636496105,0.6161176272623057,0.0035935729067405786,4,810
2020,2020_kk_056,56.0,166,0.708557703461559,12137.191543444616,Group 4,7435.910165608961,0.6126549242460583,0.6149416327959084,0.003718578199776918,4,2375
2020,2020_kk_058_redo,58.0,166,0.710298221373745,3416.021176743849,Group 2,2134.9808746151803,0.624990526742063,0.624990526742063,0.0,2,580
2020,2020_kk_061_sld6,61.0,167,0.709592005726807,11920.512437884207,Group 2,10313.724514193951,0.8652081500637696,0.8652081500637696,0.0,5,2340
2020,2020_kk_061,61.0,167,0.706313776903709,8671.04687575936,Group 5,5239.977902638229,0.6043074126708999,0.6056247411582744,0.0021751563267627927,4,2425
2020,2020_kk_062,62.0,167,0.709220668122284,13412.176323673504,Group 2,9441.823340641822,0.7039739944349144,0.7047063814554334,0.0010392796770286657,5,2570
2020,2020_kk_063_redo,63.0,167,0.709044234351652,12107.452160013925,Group 2,7843.349860532053,0.6478117573270702,0.6502356486202918,0.00372771209693715,5,2350
2020,2020_kk_065,65.0,168,0.708830874649377,10592.562269997678,Group 2,5039.669442690851,0.4757743513073495,0.47781021891644215,0.004260828941058452,5,2165
2020,2020_kk_066,66.0,168,0.709592266513717,11920.512437884207,Group 2,10313.724514193951,0.8652081500637696,0.8652081500637696,0.0,5,2340
2020,2020_kk_067_redo,67.0,168,0.705400558130799,5333.335302137208,Group 6,2964.9268998138396,0.5559235884954984,0.5568767630938335,0.001711643691217368,4,1490
2020,2020_kk_068_redo,68.0,168,0.709116583573666,12474.246094259744,Group 2,8343.775385710995,0.6688801329284771,0.6696283907063729,0.001117422421571034,5,2360
2020,2020_kk_070,70.0,168,0.709323057250541,14028.251971139089,Group 2,10692.298970611238,0.7621975277182755,0.7629556293175973,0.0009936378606969728,5,2680
2020,2020_kk_071_redo,71.0,168,0.706071917542098,8820.401467227106,Group 5,4975.426342695014,0.5640816193210253,0.5652903937422618,0.0021383247170258623,4,2290
2020,2020_kk_073,73.0,169,0.709584160049028,11952.92702698996,Group 2,10317.731257161806,0.8631970423532371,0.8631970423532371,0.0,5,2350
2020,2020_kk_074,74.0,169,0.709206057380243,13173.21899399511,Group 2,9227.07541586017,0.7004419663915288,0.7011839114045711,0.001058131826721677,5,2530
2020,2020_kk_075,75.0,169,0.707625504813723,13725.276520928086,Group 4,9234.061379836183,0.6727778027463586,0.6732579470302316,0.0007131654160056355,5,3095
2020,2020_kk_076,76.0,169,0.707963166649453,16551.288245444597,Group 4,12230.589785129156,0.7389509265839398,0.739388199007928,0.0005913976238394794,4,3375
2020,2020_kk_077,77.0,169,0.711239574919885,1956.212779818428,Group 1,1956.2127798184279,0.9999999999999999,0.9999999999999999,0.0,1,230
2020,2020_kk_078_redo,78.0,169,0.706623768372958,8544.810287003074,Group 5,5750.808610923798,0.6730177052228953,0.673455923810335,0.0006507012143576457,4,2350
2020,2020_kk_079,79.0,170,0.709912658266645,8146.79619311579,Group 2,7198.9168574449,0.8836500492706731,0.8836500492706731,0.0,5,1615
2020,2020_kk_080_redo,80.0,170,0.705864397737968,6931.322327322233,Group 5,3573.8113269788223,0.5156031069124277,0.517009947251283,0.0027211088419766267,4,1850
2020,2020_kk_083_redo_a,83.0,170,0.709668250713579,11127.877138346925,Group 2,9775.085062442527,0.8784321520550722,0.8784321520550722,0.0,5,2180
2020,2020_kk_083_redo,83.0,170,0.708725717672328,10851.362436117717,Group 4,5108.396361826026,0.47076082767480143,0.472726998565962,0.004159210066539547,4,2205
2020,2020_kk_084,84.0,170,0.709543926911066,12251.039759089901,Group 2,10361.80239081469,0.845789630478225,0.845789630478225,0.0,5,2415
2020,2020_kk_086,86.0,170,0.708790164464841,10354.204331564924,Group 2,4510.11990927848,0.43558343691647283,0.43749042044317754,0.004358914932978236,4,2170
2020,2020_kk_088,88.0,170,0.70881149773629,10490.172426568406,Group 2,4931.91413129973,0.470146145435007,0.4721776505722997,0.004302416971304036,4,2160
2020,2020_kk_089,89.0,170,0.709254225945462,13572.102994651015,Group 2,9763.892710651508,0.7194089754918317,0.7201485921061298,0.0010270333406263068,5,2660
2020,2020_kk_090,90.0,170,0.709179629258216,13222.659379884075,Group 2,9181.029383062381,0.6943406102580004,0.69507333947562,0.0010541754028033459,5,2495
2020,2020_kk_091,91.0,170,0.70760206591567,13324.38453533643,Group 4,8803.636391807133,0.6607161755546593,0.6612019093474376,0.0007346224896077657,5,3050
2020,2020_kk_097,97.0,172,0.709018017843711,12110.781030210937,Group 2,7642.512770523863,0.6310503634290174,0.6334108878461682,0.0037266874669258073,5,2355
2020,2020_kk_100,100.0,172,0.70788489863049,16531.166500869327,Group 4,12042.10820677338,0.7284487883017886,0.7288803711054939,0.0005921174733388293,5,3390
2020,2020_kk_101,101.0,172,0.709579504422167,12003.991200165668,Group 2,10366.544882253105,0.8635915096397301,0.8635915096397301,0.0,5,2355
2020,2020_kk_104,104.0,173,0.706328807468415,8657.158783439903,Group 5,5316.7886291528785,0.6141493718843706,0.6154903072463862,0.002178645782440942,4,2410
2020,2020_kk_105,105.0,173,0.706693437147369,8341.70594489631,Group 5,5621.45602969606,0.6738976495731577,0.6743471319621979,0.0006665445254171612,4,2275
2020,2020_kk_106_redo,106.0,173,0.706641863205417,8605.031768119805,Group 5,5738.815153534273,0.666913883432205,0.6673450866881363,0.0006461473449534174,4,2330
2020,2020_kk_109,109.0,174,0.706121529019713,8911.710712686712,Group 5,5151.927289188942,0.5781075547991765,0.5793336655347796,0.0021164154761682697,4,2325
2020,2020_kk_115_redo,115.0,174,0.707392497651068,11177.600473571905,Group 4,5685.070554481243,0.5086127892943489,0.509312150767477,0.0013731490051322012,5,2750
2020,2020_kk_117,117.0,174,0.707923936781412,16811.931169016363,Group 4,12249.439304166612,0.728615837230037,0.72904030558032,0.000582228920724932,5,3420
2020,2020_kk_117a,117.0,174,0.707822404410032,16443.3495089128,Group 4,11662.876428999176,0.7092761984215892,0.7096986676478362,0.0005952797229382171,5,3440
2020,2020_kk_119,119.0,174,0.707772208068044,15890.164817371255,Group 4,11024.266736591686,0.6937792567475367,0.6942068904206544,0.0006160032103090153,5,3360
2020,2020_kk_120,120.0,174,0.708955876196211,11730.897735043367,Group 2,6885.337804074979,0.5869403995831122,0.5892072976550992,0.0038473693061995555,5,2320
2020,2020_kk_121,121.0,174,0.70922249661095,13372.413056826254,Group 2,9453.670445502072,0.7069532181909555,0.7076908939523117,0.001042370005973113,5,2570
2020,2020_kk_126,126.0,176,0.707842269972641,16389.536191070638,Group 4,11749.219089086779,0.7168731898275437,0.7173015869109194,0.0005972342612826946,5,3410
2020,2020_kk_127,127.0,176,0.70880254957206,10369.077579478271,Group 2,4640.52542539573,0.44753502805108936,0.44949151293559886,0.004352662571383792,4,2175
2020,2020_kk_128,128.0,176,0.707706449621661,15160.14318411694,Group 4,10398.831892479977,0.6859323006510045,0.6863754701151453,0.0006456662328951626,5,3310
2020,2020_kk_129_redo,129.0,176,0.708120298237017,15666.228267585006,Group 4,11558.960790351824,0.7378266544391205,0.739298722454102,0.0019911680762749193,4,3230
2020,2020_kk_130_redo,130.0,176,0.710447579916432,2419.359852679522,Group 1,1505.0425245777938,0.6220829542620163,0.6220829542620163,0.0,2,345
2020,2020_kk_131_redo,131.0,176,0.709943102103951,7560.365677031462,Group 2,6631.0065159049955,0.8770748399181434,0.8770748399181434,0.0,5,1500
2020,2020_kk_133,133.0,176,0.707575654624852,12824.127676668642,Group 4,8285.755527818208,0.6461067556971345,0.6468809728570492,0.001196846394314565,5,3000
2020,2020_kk_136,136.0,176,0.707971153689849,16533.77042021571,Group 4,12230.318156602905,0.739717429585752,0.7401556196392888,0.0005920242201907975,4,3375
2020,2020_kk_138,138.0,176,0.70778690110978,16077.771917541017,Group 4,11155.994116312986,0.693876873831111,0.6942995739916387,0.0006088152382085246,5,3395
2020,2020_kk_139,139.0,176,0.707742878917139,15720.674332981742,Group 4,10795.863169386985,0.6867302852739227,0.6871581405601707,0.0006226445718873622,5,3360
2020,2020_kk_140_redo,140.0,176,0.707737083855547,15596.763374962533,Group 4,10689.735683681485,0.6853816671247129,0.6858120767972115,0.000627591270349934,5,3355
2020,2020_kk_143,143.0,177,0.705440704854988,5477.662882539394,Group 6,2960.3689729162193,0.5404438053960378,0.5413459826424312,0.00166654464117332,4,1500
2020,2020_kk_144,144.0,177,0.704444912766486,762.3442981238461,Group 6,457.58988982642103,0.600240456907154,0.600240456907154,0.0,3,325
2020,2020_kk_145_redo,145.0,177,0.707780202951389,15932.102704242256,Group 4,11055.746498367935,0.6939288996313155,0.6943554989517007,0.0006143817122917302,5,3365
2020,2020_kk_146_redo,146.0,177,0.709328801234318,13963.37098947082,Group 2,10726.749378888648,0.7682062867897178,0.7689739187041432,0.0009982548117092598,5,2655
2020,2020_kk_146,146.0,177,0.70937782254597,13166.16085794174,Group 2,10660.547445304092,0.8096929363333519,0.8105510659944712,0.0010586990716821465,5,2570
2020,2020_kk_148,148.0,177,0.709216788001657,13386.107597787865,Group 2,9417.772818517771,0.7035482682115983,0.7042816392309049,0.001041303618403922,5,2560
2020,2020_kk_150,150.0,177,0.708958584970505,11666.192128116856,Group 2,6896.400723139668,0.591144106612007,0.5934399527623957,0.0038687084341081455,5,2310
2020,2020_kk_152,152.0,177,0.704743669298704,2524.8033921791107,Group 6,1546.122275171031,0.612373335666585,0.6145954891660621,0.003615635875382422,3,795
2020,2020_kk_153,153.0,177,0.708900954643445,11087.846464014921,Group 2,5971.699110834925,0.5385806098790952,0.5407818632752857,0.004070501519519343,5,2210
2020,2020_kk_154_redo,154.0,177,0.70712027686839,7650.485510972564,Group 5,3790.9266127047154,0.4955145143752838,0.4965106209231697,0.002006213977928221,5,1970
2020,2020_kk_154,154.0,177,0.707401076148733,11346.766552406256,Group 4,5849.857027870693,0.5155527789218631,0.5162510999487625,0.0013526770731698535,5,2770
2020,2020_kk_155,155.0,177,0.708054226303896,16307.47664424681,Group 4,12132.633370661999,0.7439920740246669,0.7454179621735175,0.001912870659425786,4,3320
2020,2020_kk_156,156.0,177,0.70992495381968,7933.85467154614,Group 2,6985.9753358752505,0.8805272626091388,0.8805272626091388,0.0,5,1585
2020,2020_kk_157,157.0,177,0.706144166315946,8794.58772984224,Group 5,5130.968315690472,0.5834234046332621,0.584677304219846,0.0021446010945421396,4,2315
2020,2020_kk_158,158.0,177,0.70621388753524,9075.886735132044,Group 5,5533.063574191993,0.6096444056285916,0.6109139649376851,0.002078131098579682,4,2345
2020,2020_kk_166_redo,166.0,178,0.707746190183851,15692.608497136041,Group 4,10790.147975295884,0.6875942885636334,0.6880234488013791,0.0006237581560533087,5,3345
2020,2020_kk_167_redo,167.0,178,0.709438217461584,12909.177624457925,Group 2,10634.421322152897,0.8237876673107944,0.8246781338238699,0.0010797746133349106,5,2515
2020,2020_kk_169,169.0,178,0.707628675067275,13650.911832629034,Group 4,9139.245762329383,0.6694970910649602,0.6699774987352234,0.00071705045493323,5,3090
2020,2020_kk_172,172.0,178,0.706283558076447,8793.1742001324,Group 5,5263.674179692774,0.5986091097357673,0.5998958538553726,0.002144945845742568,4,2410
2020,2020_kk_173,173.0,178,0.706247013596653,9227.855307948992,Group 5,5646.771444719899,0.6119267431356122,0.6131800263769938,0.0020439074781783495,4,2400
2020,2020_kk_174_redo,174.0,178,0.707192047955519,8394.658974834412,Group 5,3693.314388596845,0.43996002692529834,0.4407659084269764,0.001828366228581837,5,2125
2020,2020_kk_175_redo,175.0,178,0.708978800773445,11864.267792199716,Group 2,7241.162702891894,0.6103337205227843,0.6126643691730371,0.0038041197881291187,5,2335
2020,2020_kk_176,176.0,178,0.707562174960602,12756.468038713892,Group 4,8241.768475261459,0.6460854564326878,0.6468637592885754,0.0012031944048675515,5,2975
2020,2020_kk_178,178.0,178,0.70847054609764,11799.867023832277,Group 4,7802.291626469632,0.6612186061682972,0.663757399724385,0.0038248817371255655,4,2305
2020,2020_kk_184,184.0,179,0.705886263171015,7409.400775151948,Group 5,3867.018577882433,0.5219070603996488,0.5232389830832642,0.0025455341185911125,4,1960
2020,2020_kk_186_redo,186.0,179,0.706299569236134,8667.85880679386,Group 5,5152.527843894029,0.5944406754590282,0.5957369731127207,0.0021759563569124776,4,2405
2020,2020_kk_187,187.0,179,0.708216133755729,14308.926628337842,Group 4,10342.927691914747,0.7228304372901942,0.7244096824724657,0.002180044276715575,4,2910
2020,2020_kk_188,188.0,179,0.707642909363655,13974.318134614485,Group 4,9361.514128682184,0.66990847342266,0.6703780436283698,0.0007004558251464266,5,3140
2020,2020_kk_190,190.0,179,0.708471386627259,11805.267957876378,Group 4,7807.692560513731,0.6613735993433764,0.6639118217721095,0.003823131845970297,4,2310
2020,2020_kk_191_redo,191.0,179,0.705997803388252,8296.46618779393,Group 5,4685.013161549723,0.5646998439459066,0.565986537016603,0.0022733633868373443,4,2160
2020,2020_kk_191,191.0,179,0.706114341226255,8944.609003849811,Group 5,5151.927289188942,0.5759812739686578,0.5771983725206625,0.002108631295492837,4,2340
2020,2020_kk_193,193.0,180,0.708976929261934,11829.584170159667,Group 2,7218.295374673244,0.6101901191828467,0.612527077347508,0.0038152732362156006,5,2325
2020,2020_kk_196_redo,196.0,181,0.705849303180187,6812.536263924353,Group 5,3446.924755628243,0.5059679129902563,0.5073726020290195,0.002768555166648013,4,1825
2020,2020_kk_196,196.0,181,0.706709988699322,8278.581404733068,Group 5,5574.122484907751,0.6733185569354779,0.6737710797549246,0.0006716269561632343,4,2275
2020,2020_kk_201,201.0,181,0.709511775580191,12532.156059960289,Group 2,10477.293289355224,0.8360327815282906,0.8360327815282906,0.0,5,2475
2020,2020_kk_203,203.0,181,0.709574772973264,12021.760092083721,Group 2,10372.908169330956,0.862844383008564,0.862844383008564,0.0,5,2365
2020,2020_kk_204,204.0,181,0.708887814158634,10903.056793331702,Group 2,5770.514035393246,0.5292565328030288,0.5314564916999316,0.004139490120566472,5,2175
2020,2020_kk_205,205.0,181,0.707551909248533,12646.710705884196,Group 4,8070.227469537223,0.6381285740791358,0.638903971322,0.0012136365990334064,5,2960
2020,2020_kk_207_redo,207.0,181,0.710853129723673,1652.6203950153963,Group 1,1619.4644133117959,0.9799373275292953,0.9799373275292953,0.0,2,215
2020,2020_kk_209,209.0,181,0.707426727682857,11383.48303112234,Group 4,6093.165626428405,0.535263733408285,0.5359864114580146,0.0013483141256580076,5,2790
2020,2020_kk_210,210.0,181,0.708984696258793,11854.054513687257,Group 2,7317.373813841044,0.6172886926909316,0.6196479386175604,0.003807397361624842,5,2340
2020,2020_kk_212_redo,212.0,182,0.704850128398905,2695.50456133375,Group 6,1698.4463233930899,0.6301033015327896,0.6322445015686854,0.003386664542883601,4,830
2020,2020_kk_212,212.0,182,0.704881604244045,2675.318075131725,Group 6,1718.450697935065,0.6423350979866024,0.6445343901308838,0.0034122184602668423,4,845
2020,2020_kk_218,218.0,182,0.706334074280514,8606.059372385407,Group 5,5249.5880469530775,0.6099874309254282,0.6113272044566059,0.00219158172810034,4,2400
2020,2020_kk_219,219.0,182,0.706355528695739,8555.435977595602,Group 5,5402.488092239628,0.6314684729553584,0.6328636522304344,0.0022045495426367685,4,2360
2020,2020_kk_226_redo,226.0,183,0.709160507369073,13110.46504709649,Group 2,9071.04527630175,0.6918934792714061,0.6926298810279206,0.0010631966316866784,5,2465
2020,2020_kk_233,233.0,184,0.709102751821239,12407.499539472195,Group 2,8227.739698034795,0.6631263351539722,0.6638721514566013,0.0011234336325038356,5,2340
2020,2020_kk_233a,233.0,184,0.708663114068566,11502.035493992857,Group 4,6144.4468811970155,0.534205174762855,0.5363096121172415,0.00392392250080792,4,2250
2020,2020_kk_234,234.0,184,0.70845170429739,11724.127679901307,Group 4,7971.771721733456,0.6799458296073898,0.6825734582187468,0.00384959095569603,4,2315
2020,2020_kk_234a,234.0,184,0.7082953334299,13286.61872349475,Group 4,9609.287247423155,0.7232304506812585,0.724932434510847,0.0023477827016209975,4,2615
2020,2020_kk_236,236.0,185,0.708625540005019,12018.027250498508,Group 4,6748.726813773242,0.5615503004865715,0.5636671239735235,0.0037554496207435205,4,2300
2020,2020_kk_237_redo,237.0,185,0.707221947440219,8709.440762729166,Group 5,3595.802481071176,0.4128626141484204,0.41359147993209083,0.0017622843289472855,5,2215
2020,2020_kk_237,237.0,185,0.705246814491349,3895.377347930952,Group 6,2575.5931107369893,0.6611921980049064,0.662745333682359,0.002343487910843558,4,1210
2020,2020_kk_237a,237.0,185,0.705378408938794,5287.377152372443,Group 6,3068.0959439001394,0.58026803374968,0.5812716116175122,0.0017265213847954754,4,1485
2020,2020_kk_238_redo,238.0,185,0.709115282540806,12411.490462960244,Group 2,8281.019754411494,0.6672059072296465,0.6679560702509664,0.0011230723916291314,5,2355
2020,2020_kk_238,238.0,185,0.70729679117111,9158.631778170933,Group 4,3903.702990423122,0.42623211468413563,0.4269476156805321,0.0016758519549429608,5,2385
2020,2020_kk_239_redo,239.0,185,0.704740065469369,2524.8033921791107,Group 6,1546.122275171031,0.612373335666585,0.6145954891660621,0.003615635875382422,3,795
2020,2020_kk_241_sld18,241.0,185,0.708391824867253,12137.22398281215,Group 4,8488.361357081081,0.6993659644991045,0.7011680488784036,0.002570117651797956,4,2390
2020,2020_kk_241_sld18a,241.0,185,0.709139632998908,12743.344726762269,Group 2,8717.1705625042,0.6840567174014598,0.6848057757902379,0.0010938260383592598,5,2390
2020,2020_kk_242_sld18,242.0,186,0.706008818984599,8468.202902840216,Group 5,4736.697899503374,0.5593510162486419,0.5605996168795937,0.0022272591585091595,4,2200
2020,2020_kk_242_sld19,242.0,186,0.707837660618583,16480.580042104797,Group 4,11789.45464180018,0.715354351101741,0.7157794775524086,0.0005939349534319017,5,3435
2020,2020_kk_244,244.0,186,0.705964336015648,8179.601169433673,Group 5,4627.7165971713175,0.5657631101213856,0.567070686536204,0.0023058437790275024,4,2165
2020,2020_kk_245,245.0,186,0.70886708891413,10637.358886574706,Group 2,5419.39261151389,0.5094678734919479,0.5116386979094445,0.004242885509572655,5,2145
2020,2020_kk_246,246.0,186,0.707754563006143,15664.233714015745,Group 4,10796.622180205099,0.6892531340709442,0.6896841094327059,0.0006248880550780973,5,3340
2020,2020_kk_247_redo,247.0,186,0.710844130061642,1643.3693388522465,Group 1,1610.213357148646,0.9798243882736932,0.9798243882736932,0.0,2,215
2020,2020_kk_248,248.0,186,0.707746698334221,15692.608497136041,Group 4,10790.147975295884,0.6875942885636334,0.6880234488013791,0.0006237581560533087,5,3345
2020,2020_kk_249,249.0,186,0.709737458661752,10663.589519172992,Group 2,9443.544040058652,0.8855877303865912,0.8855877303865912,0.0,5,2020
2020,2020_kk_250_redo,250.0,186,0.704927883456826,2893.762894855701,Group 6,1858.28594479244,0.6421693871657389,0.6442016090019688,0.0031546363868575483,4,910
2020,2020_kk_250,250.0,186,0.705095834061999,3579.5736417309836,Group 6,2378.998652383559,0.6646039138988465,0.6663031464327488,0.0025502393962862024,4,1100
2020,2020_kk_251_sld20,251.0,186,0.708432414227268,11778.874088975655,Group 4,8049.1247374937575,0.6833526427646657,0.6859811156757242,0.003831698644458037,4,2320
2020,2020_kk_251_sld32,251.0,186,0.709015036400277,12145.987544951788,Group 2,7654.256410974864,0.630188066853089,0.6325385073582118,0.0037158852430017922,5,2365
2020,2020_kk_253_sld20,253.0,186,0.70585888629799,6818.333954427834,Group 5,3460.8229540844227,0.5075760408944123,0.5089839929447155,0.0027662010393636203,4,1835
2020,2020_kk_253_sld32,253.0,186,0.705915708165586,7932.843671100541,Group 5,4317.005813874,0.5441939855188261,0.5454909277888165,0.0023775689088863777,4,2070
2020,2020_kk_255,255.0,186,0.705894280387686,7477.407223658282,Group 5,3958.9467620303676,0.5294544811608473,0.5307933451011331,0.0025223826798933028,4,1985
2020,2020_kk_256_redo,256.0,186,0.708148177313269,15346.231646038023,Group 4,11232.94497257401,0.7319676407643729,0.7334585327730605,0.0020326875236569533,4,3135
2020,2020_kk_257,257.0,187,0.707620504797333,13493.209764272684,Group 4,8995.955821330781,0.6667024361505347,0.6671864338668703,0.0007254309916501678,5,3070
2020,2020_kk_258,258.0,187,0.708138080356848,15456.522924118146,Group 4,11370.481537331274,0.7356429122612649,0.7371305767457564,0.002018183116293003,4,3185
2020,2020_kk_259,259.0,187,0.705797500500694,6511.163535813673,Group 5,3146.101159645373,0.4831857074915594,0.4845894172887603,0.002896699240884257,4,1790
2020,2020_kk_261,261.0,188,0.70867206688674,11263.266812973614,Group 4,5964.682959107866,0.5295695341459402,0.5317001124722888,0.0040071052767731005,4,2245
2020,2020_kk_262,262.0,188,0.705853307058336,6815.882622068769,Group 5,3450.271113772658,0.5062104653330174,0.5076151358575871,0.0027671959036380603,4,1830
2020,2020_kk_263,263.0,188,0.704786644866686,2603.8717627093915,Group 6,1612.686555492561,0.6193417735036696,0.6215207285853339,0.003505844586428988,3,820
2020,2020_kk_264,264.0,188,0.709094694491825,12332.8948328131,Group 2,8111.704412496342,0.6577291481408089,0.6589121891849333,0.0017954456808393872,5,2335
2020,2020_kk_266,266.0,188,0.708434470101003,11739.978943967504,Group 4,8010.229592485608,0.6823035740282654,0.6849367402132563,0.003844393256187639,4,2315
2020,2020_kk_267_redo,267.0,189,0.705518777178326,5720.454491306281,Group 6,2749.964444785104,0.48072481810044826,0.48287586366538315,0.004454655382041363,4,1475
2020,2020_kk_271,271.0,189,0.709326273315762,13927.543167392789,Group 2,10692.298970611238,0.7677089090374594,0.7684780193344651,0.0010008227661110235,5,2665
2020,2020_kk_272,272.0,189,0.70653873056073,8637.753732232104,Group 5,5867.616617534844,0.6792989010139999,0.6812248871092343,0.002827239773061283,4,2370
2020,2020_kk_274,274.0,189,0.706053804644399,8734.93532559899,Group 5,4887.699313466113,0.5595575847186876,0.5607684222247529,0.0021592469512842502,4,2275
2020,2020_kk_275,275.0,189,0.70550777731664,5600.707768696381,Group 6,2765.5068539613044,0.49377810237097997,0.4960350114594519,0.004549898769910566,4,1470
2020,2020_kk_276,276.0,189,0.709242001441557,13564.22829667858,Group 2,9731.273142299688,0.7174218045771573,0.7181598068405008,0.0010276295837139725,5,2630
2020,2020_kk_277,277.0,189,0.709132246113803,12647.935401091558,Group 2,8644.13985034209,0.6834427577481201,0.6841967954932926,0.0011020772826461412,5,2375
2020,2020_kk_279,279.0,190,0.708041571646132,16559.089879951054,Group 4,12253.4139671734,0.7399811255333085,0.7410099174226944,0.0013883645349364573,4,3370
2020,2020_kk_281,281.0,190,0.709463481505268,12794.853438213422,Group 2,10609.887704879011,0.8292308900695385,0.8292308900695385,0.0,5,2480
2020,2020_kk_282,282.0,190,0.705843729076983,6715.498783953654,Group 5,3406.6469546867934,0.507281300210612,0.5087100429803422,0.0028085601797042756,4,1805
2020,2020_kk_283,283.0,190,0.709121821383943,12570.677009901041,Group 2,8501.233983277394,0.6762749513476138,0.6770256716446855,0.0011088505628567293,5,2365
