"fish_id","top_mgmt_unit","pct_in_top_unit","total_assignment","n_units_assigned","year","watershed"
170,"Kwethluk",61.4120523365479,263.873234395433,7,2021,"Kusko"
171,"Holitna",25.1737380328836,1021.76016530902,13,2021,"Kusko"
172,"Holitna",20.2592772462441,1564.41444691879,12,2021,"Kusko"
173,"Holitna",24.7024176510509,1794.77210245497,12,2021,"Kusko"
174,"Kwethluk",49.9900992721931,599.041520834411,9,2021,"Kusko"
175,"Aniak",28.8352264211236,969.143295121061,10,2021,"Kusko"
176,"Aniak",24.6578985653224,1126.65829265942,10,2021,"Kusko"
177,"Aniak",24.5315889675797,1130.42355598743,10,2021,"Kusko"
178,"Kisaralik",24.9970314166975,1373.76767076161,14,2021,"Kusko"
179,"Aniak",35.6255776340342,1022.17515676874,10,2021,"Kusko"
180,"Kwethluk",53.3016087131877,745.291703544567,9,2021,"Kusko"
181,"Kisaralik",26.4134403431976,1343.72042980098,14,2021,"Kusko"
182,"Aniak",25.2550013800708,1492.53711769126,10,2021,"Kusko"
183,"Hoholitna",24.2139825948131,1977.39872573254,15,2021,"Kusko"
184,"Holitna",23.7586423895308,2340.55605123168,12,2021,"Kusko"
185,"Big River",26.81810554474,1836.71733401796,13,2021,"Kusko"
186,"Aniak",23.7295545506439,1612.19747926716,10,2021,"Kusko"
187,"Swift",29.538693267593,856.926623430883,8,2021,"Kusko"
188,"Holitna",21.2301664379202,2165.75046455012,12,2021,"Kusko"
189,"Kisaralik",29.0915408735468,1587.76508078547,11,2021,"Kusko"
190,"Big River",20.3274174348132,1629.46572064894,14,2021,"Kusko"
191,"Big River",26.00857173315,1998.89908899214,13,2021,"Kusko"
192,"Kwethluk",60.8885584315509,705.241874396249,7,2021,"Kusko"
193,"Aniak",36.0764570838169,1138.34157727464,10,2021,"Kusko"
194,"Aniak",25.0101211102933,1663.6823082737,10,2021,"Kusko"
195,"Kwethluk",54.2495130553945,599.475628338077,9,2021,"Kusko"
196,"Aniak",34.8556131378951,897.624542003202,10,2021,"Kusko"
197,"Aniak",22.864278752511,1303.26279251559,10,2021,"Kusko"
198,"Big River",24.482470097904,1459.92786306773,13,2021,"Kusko"
199,"Aniak",25.0173912204842,1230.59908818667,10,2021,"Kusko"
200,"Kisaralik",28.0128136445216,1073.79607915469,14,2021,"Kusko"
201,"Aniak",25.0767165522061,1226.64140979586,10,2021,"Kusko"
202,"Aniak",25.2616580310756,1221.50835624045,10,2021,"Kusko"
203,"Stony",21.0861529266937,3068.723473716,14,2021,"Kusko"
204,"Kisaralik",26.6801934361568,2802.31772067498,14,2021,"Kusko"
205,"Hoholitna",24.1095689054219,4881.9246942549,14,2021,"Kusko"
206,"Kisaralik",29.1594156795125,3187.53007851614,12,2021,"Kusko"
207,"Kwethluk",56.2546851238818,1548.60792472333,8,2021,"Kusko"
208,"Big River",25.8491282732756,1644.46051225307,13,2021,"Kusko"
209,"Aniak",33.7751233405702,915.32086476643,10,2021,"Kusko"
210,"Aniak",36.0472526414744,916.328501495096,10,2021,"Kusko"
211,"Kisaralik",25.3718672007379,1204.88417859741,14,2021,"Kusko"
212,"Swift",26.8897089253588,1286.01958346584,10,2021,"Kusko"
213,"Big River",25.8125648117899,1434.51640973048,11,2021,"Kusko"
214,"Aniak",24.395496372331,1338.1350054393,10,2021,"Kusko"
215,"Holitna",21.4811028187318,1974.65618425556,12,2021,"Kusko"
216,"Aniak",36.1186582189284,922.359543076994,10,2021,"Kusko"
217,"Big River",25.9318465527369,1381.10209377174,11,2021,"Kusko"
218,"Big River",21.1656790158711,1323.51773903758,14,2021,"Kusko"
219,"Holitna",24.6790975245836,1943.87668914843,13,2021,"Kusko"
220,"Holitna",24.3648575259613,1931.6456115441,14,2021,"Kusko"
221,"Holitna",25.1169189435935,1950.68499073347,12,2021,"Kusko"
222,"Kwethluk",31.5241097389461,774.684208059407,10,2021,"Kusko"
223,"Aniak",24.1934573875473,1131.96677802406,10,2021,"Kusko"
224,"Holitna",25.2396480405707,1851.63993251337,13,2021,"Kusko"
225,"Big River",25.5261255228551,1576.77764865396,13,2021,"Kusko"
226,"Middle Kusko Main",20.7646624543749,1415.63943612098,10,2021,"Kusko"
227,"Holitna",25.5909539885452,2024.61029292942,12,2021,"Kusko"
228,"Holitna",25.6718544432913,2030.67511610954,13,2021,"Kusko"
229,"Aniak",25.0045815421327,2447.68037657093,10,2021,"Kusko"
230,"Holitna",24.4940990493977,3814.88825426371,14,2021,"Kusko"
231,"Aniak",24.4396777049883,1150.5019508844,10,2021,"Kusko"
232,"Middle Kusko Main",22.9978196680518,1305.000358936,11,2021,"Kusko"
233,"Middle Kusko Main",23.1266117990862,1307.27803399714,11,2021,"Kusko"
234,"Kisaralik",24.9670254113396,1045.48439054184,14,2021,"Kusko"
235,"Aniak",36.4820150903419,1111.9639065709,10,2021,"Kusko"
236,"Kwethluk",56.380044454813,749.21429036909,8,2021,"Kusko"
1,"Swift",26.8307863994796,2172.73334745397,10,2022,"Kusko"
2,"Swift",27.4401835494738,2221.07854072045,10,2022,"Kusko"
3,"Stony",21.1445165136343,2404.2208858202,12,2022,"Kusko"
4,"Hoholitna",24.7018697233447,3493.96064091098,14,2022,"Kusko"
5,"Holitna",24.6743672962631,3860.68779932965,12,2022,"Kusko"
6,"Kisaralik",30.3120409153517,2041.05857947379,12,2022,"Kusko"
7,"Big River",20.2829684957954,2202.16820374245,14,2022,"Kusko"
8,"Big River",26.6366889640425,2459.05838317595,13,2022,"Kusko"
9,"Kisaralik",30.0168905731167,2512.10299545401,12,2022,"Kusko"
10,"Stony",21.2277796140433,2450.3771346922,12,2022,"Kusko"
11,"Takotna and Nixon Fork",19.4835162395967,2895.83990199599,13,2022,"Kusko"
12,"Stony",19.1795847625671,2637.0158072153,14,2022,"Kusko"
13,"Swift",28.8509522254904,1481.91253636632,9,2022,"Kusko"
14,"Stony",20.8214318027316,1717.83038379618,12,2022,"Kusko"
15,"Kisaralik",29.0375749334009,1620.08353813913,12,2022,"Kusko"
16,"Big River",25.4060897120115,1916.57674233997,11,2022,"Kusko"
17,"Aniak",24.9337964544559,1728.06705436645,10,2022,"Kusko"
18,"Swift",29.1970730363573,1333.78591895141,10,2022,"Kusko"
19,"Kwethluk",64.9260537863808,319.004878385152,4,2022,"Kusko"
20,"Middle Kusko Main",21.9184355113041,1961.75396030905,10,2022,"Kusko"
21,"Swift",26.6628307232025,4228.85103146001,10,2022,"Kusko"
22,"Aniak",27.6389474564586,3897.32257278969,10,2022,"Kusko"
23,"Takotna and Nixon Fork",19.6092867522496,1511.89724533369,12,2022,"Kusko"
24,"Kwethluk",54.2318108646697,662.491980811745,9,2022,"Kusko"
25,"Aniak",33.9053913609943,929.16744300209,10,2022,"Kusko"
26,"Middle Kusko Main",23.0199893490219,1501.58442348004,11,2022,"Kusko"
27,"Big River",25.5087870131694,1836.4503979262,11,2022,"Kusko"
28,"Big River",26.6583117937099,1953.47254284715,11,2022,"Kusko"
29,"Hoholitna",21.739868896886,2005.82288068579,15,2022,"Kusko"
30,"Holitna",25.679491864443,2620.26811886909,13,2022,"Kusko"
31,"Kwethluk",33.9731038004854,1105.79279417131,10,2022,"Kusko"
32,"Holitna",25.687511870458,2631.28342337308,13,2022,"Kusko"
33,"Aniak",27.3378781182018,1528.3626948448,10,2022,"Kusko"
34,"Swift",28.1287969081092,1433.74880170804,10,2022,"Kusko"
35,"Big River",22.8602294224081,1960.09210365356,14,2022,"Kusko"
36,"Swift",31.1568149418421,802.789173615935,7,2022,"Kusko"
37,"Swift",28.9333785518889,1021.2957639468,9,2022,"Kusko"
38,"Big River",23.7253854746644,1989.00260404538,13,2022,"Kusko"
39,"Swift",26.8869124789719,1686.01458931318,10,2022,"Kusko"
40,"Kisaralik",28.8573122379896,1386.14328122531,11,2022,"Kusko"
41,"Big River",26.8016872982834,1520.96107743757,11,2022,"Kusko"
42,"Takotna and Nixon Fork",19.9103689584299,1396.04416606326,13,2022,"Kusko"
43,"Kisaralik",24.3517696335717,1443.35286192551,11,2022,"Kusko"
44,"Aniak",25.1529876780678,1300.09877777676,10,2022,"Kusko"
45,"Hoholitna",21.8624305914189,1560.20847725049,15,2022,"Kusko"
46,"Big River",24.2699329829219,1502.03182244918,13,2022,"Kusko"
47,"Takotna and Nixon Fork",18.8750032455929,1270.01257707898,13,2022,"Kusko"
48,"Holitna",19.5195351237563,1485.07893447195,13,2022,"Kusko"
49,"Kisaralik",19.2295485916113,1348.33398090831,15,2022,"Kusko"
50,"Holitna",25.1750866602197,2026.09192229987,12,2022,"Kusko"
51,"Holitna",21.0022902240105,1803.38605092607,12,2022,"Kusko"
52,"Big River",24.2898958454013,1502.62478406373,13,2022,"Kusko"
53,"Holitna",20.0144154458217,1503.05117676774,13,2022,"Kusko"
54,"Big River",21.9009082871441,1400.99442570781,14,2022,"Kusko"
55,"Holitna",25.5909384478011,2024.56492062807,12,2022,"Kusko"
56,"Holitna",24.7023699429729,2009.33238485141,12,2022,"Kusko"
57,"Stony",21.1434762672771,1241.49097028312,14,2022,"Kusko"
58,"Hoholitna",24.4824761749437,1770.79508229698,15,2022,"Kusko"
59,"Middle Kusko Main",22.0367006968722,1425.14775862516,10,2022,"Kusko"
60,"Aniak",24.3115357327505,1322.61353949383,10,2022,"Kusko"
61,"Big River",27.0843997263366,1508.95558295134,11,2022,"Kusko"
62,"Takotna and Nixon Fork",18.8797430691585,1270.1005070164,13,2022,"Kusko"
63,"E. Fork Kuskokwim",51.4102301540247,137.757644281754,5,2022,"Kusko"
64,"Kisaralik",23.7432462569953,1285.87607098319,14,2022,"Kusko"
65,"Kisaralik",25.400073152262,1239.48156672497,14,2022,"Kusko"
66,"Big River",20.2825400667705,1489.60396637985,14,2022,"Kusko"
67,"Kisaralik",25.1233960724722,1473.41098849185,11,2022,"Kusko"
68,"Aniak",35.9581778871711,936.949300046065,10,2022,"Kusko"
69,"Kisaralik",26.4571286679013,1474.7689018728,11,2022,"Kusko"
70,"Big River",24.4465023430808,1718.09370395053,13,2022,"Kusko"
71,"Aniak",22.9294650274808,1472.60995782731,10,2022,"Kusko"
72,"Holitna",25.2635840428001,2200.66553050906,12,2022,"Kusko"
73,"Takotna and Nixon Fork",19.619899967168,1529.08047939405,13,2022,"Kusko"
74,"Big River",23.3054146598924,1531.06408293784,14,2022,"Kusko"
75,"Big River",25.6454073655171,1546.3468141337,11,2022,"Kusko"
76,"Stony",19.4019863295647,1420.91739628103,14,2022,"Kusko"
77,"Hoholitna",19.0816064982773,1518.75001203784,16,2022,"Kusko"
78,"Aniak",22.8845585923473,1455.26911998178,10,2022,"Kusko"
79,"Aniak",37.0678389807515,914.873353835012,10,2022,"Kusko"
80,"Holitna",24.6139635447435,2172.28301054926,12,2022,"Kusko"
81,"Middle Kusko Main",21.3616572904636,1542.07569825441,10,2022,"Kusko"
82,"Kisaralik",24.0388619194848,1526.48378819474,11,2022,"Kusko"
83,"Kwethluk",40.0533835155399,857.110619666081,10,2022,"Kusko"
84,"Aniak",25.2899550916806,2202.08282217627,10,2022,"Kusko"
85,"Kwethluk",50.6122361429893,1154.60142063088,9,2022,"Kusko"
86,"Big River",21.5559589059002,2438.28182543257,14,2022,"Kusko"
87,"Big River",26.9918154631821,2586.46309920128,11,2022,"Kusko"
88,"Big River",18.9574631496948,2361.50076132841,14,2022,"Kusko"
89,"Hoholitna",22.4797518744375,2799.47861078665,15,2022,"Kusko"
90,"Swift",26.5478220130298,1973.54379378974,10,2022,"Kusko"
91,"Kisaralik",26.4597671151691,1983.70593957565,14,2022,"Kusko"
92,"Swift",30.6609253499267,1126.18269081491,8,2022,"Kusko"
93,"Kwethluk",45.6206171694384,1225.51469515053,9,2022,"Kusko"
94,"Aniak",28.2994044285198,1931.42826559227,10,2022,"Kusko"
95,"Middle Kusko Main",21.6151116379564,2495.53088312017,10,2022,"Kusko"
96,"Swift",26.8972900423318,2134.93920030797,10,2022,"Kusko"
97,"Big River",25.0868684925709,2785.18138599956,13,2022,"Kusko"
98,"Stony",18.6650556906752,2204.22998280715,13,2022,"Kusko"
99,"Stony",20.5839056151472,2178.1871739137,14,2022,"Kusko"
100,"Aniak",33.9466700413141,1697.70562414511,10,2022,"Kusko"
101,"Big River",23.5812440734305,2493.7746100406,13,2022,"Kusko"
102,"Takotna and Nixon Fork",19.4270756944289,2495.04162422284,13,2022,"Kusko"
103,"Kisaralik",29.7135637965441,1111.68717869565,13,2022,"Kusko"
104,"Aniak",24.8902017496141,1280.77282756554,10,2022,"Kusko"
105,"Big River",26.8825904182282,16691.979023361,11,2022,"Kusko"
106,"Holitna",24.4341609134664,21865.67619122,12,2022,"Kusko"
107,"Kwethluk",65.1683907829271,592.857460020325,7,2022,"Kusko"
108,"Aniak",36.6552428653431,1058.73098695424,10,2022,"Kusko"
109,"Kwethluk",47.0297227797194,860.56131834227,9,2022,"Kusko"
110,"Aniak",23.5992940748061,1654.85040422588,10,2022,"Kusko"
111,"Stony",19.3330954877924,1557.49409091385,13,2022,"Kusko"
112,"Hoholitna",21.0451168172059,1852.04645852217,15,2022,"Kusko"
113,"Big River",24.9613842817618,1973.30229615762,13,2022,"Kusko"
114,"Aniak",35.7304610383317,1060.88111260138,10,2022,"Kusko"
115,"Hoholitna",24.7354226001846,2275.80068636149,14,2022,"Kusko"
116,"Kisaralik",30.0545100782443,1595.046922266,12,2022,"Kusko"
117,"Kisaralik",28.9413783288275,1488.91188327961,12,2022,"Kusko"
118,"Takotna and Nixon Fork",18.7259339691159,1671.74680892794,13,2022,"Kusko"
119,"Aniak",20.3544950799922,1712.88317452331,10,2022,"Kusko"
120,"Takotna and Nixon Fork",18.8589375889375,1401.1760407041,13,2022,"Kusko"
121,"Aniak",22.937679881807,1463.01177421545,10,2022,"Kusko"
122,"Kisaralik",26.477268006256,1227.13333705469,14,2022,"Kusko"
123,"Holitna",23.8594598269333,2142.14986126855,12,2022,"Kusko"
124,"Kwethluk",42.9959810562557,810.03628051478,9,2022,"Kusko"
125,"Aniak",33.4259715297853,1068.10133378718,10,2022,"Kusko"
126,"Hoholitna",21.800952090964,1681.67165521125,15,2022,"Kusko"
127,"Kisaralik",24.6612026996129,1498.39593539634,11,2022,"Kusko"
128,"Big River",25.5249501583065,1711.44176620305,13,2022,"Kusko"
129,"Takotna and Nixon Fork",19.874720717852,1464.76098897462,13,2022,"Kusko"
130,"Aniak",24.9694370846474,1397.44868605264,10,2022,"Kusko"
131,"Big River",24.1652457506274,1606.72317166084,13,2022,"Kusko"
132,"Kisaralik",24.2592008537391,1523.65992565743,11,2022,"Kusko"
133,"Takotna and Nixon Fork",18.7040191645593,1424.86007850513,13,2022,"Kusko"
134,"Aniak",36.1186941565736,949.982658465797,10,2022,"Kusko"
135,"Big River",24.4509832717152,1447.7431324456,13,2022,"Kusko"
136,"Kisaralik",29.8945798825876,1248.85536843384,12,2022,"Kusko"
137,"Aniak",35.9581738708999,830.361018957195,10,2022,"Kusko"
138,"Kwethluk",37.3968670747732,802.666161715368,10,2022,"Kusko"
139,"Big River",24.2772147479779,1443.84889713474,13,2022,"Kusko"
140,"Kisaralik",25.1501147574929,1108.01931062754,14,2022,"Kusko"
141,"Holitna",25.7134047492049,1957.5827493094,13,2022,"Kusko"
142,"Hoholitna",24.7088745655776,1747.60150842997,14,2022,"Kusko"
143,"Holitna",24.6133353519233,1926.43345391191,12,2022,"Kusko"
144,"Takotna and Nixon Fork",20.0405899750691,1308.82199482821,13,2022,"Kusko"
145,"Swift",26.2337030526561,1117.60117047602,10,2022,"Kusko"
146,"Holitna",25.2055540354395,1984.98060337914,13,2022,"Kusko"
147,"Hoholitna",24.4719758538547,1720.12225944283,15,2022,"Kusko"
148,"Middle Kusko Main",20.6279592831712,1334.72253838008,10,2022,"Kusko"
149,"Takotna and Nixon Fork",19.4249138197347,1369.57634770191,13,2022,"Kusko"
150,"Middle Kusko Main",21.7580562506912,1369.59299794914,10,2022,"Kusko"
151,"Stony",18.9006476080898,1294.79391411193,14,2022,"Kusko"
152,"Middle Kusko Main",21.3497220439551,1369.15885203655,10,2022,"Kusko"
153,"Big River",24.4157585967362,1525.20854073672,13,2022,"Kusko"
154,"Aniak",37.0660123180851,810.58300541227,10,2022,"Kusko"
155,"Holitna",25.5717707100286,1967.99123973468,13,2022,"Kusko"
156,"Swift",32.1916417927022,508.629032699749,7,2022,"Kusko"
157,"Aniak",37.056540951081,809.81678474093,10,2022,"Kusko"
158,"Aniak",33.6414720177084,836.69708548772,10,2022,"Kusko"
159,"Kwethluk",47.7353483750981,761.494452908731,9,2022,"Kusko"
160,"Aniak",30.9314545988445,1169.44091273872,10,2022,"Kusko"
161,"Kisaralik",25.1437917917666,1514.22495248888,11,2022,"Kusko"
162,"Swift",27.6468564389673,917.137580972422,9,2022,"Kusko"
163,"Kisaralik",20.432891628968,1466.0726327738,15,2022,"Kusko"
164,"Big River",24.5754958958995,1719.96590839774,13,2022,"Kusko"
165,"Kwethluk",47.4300678243588,770.332356530353,9,2022,"Kusko"
166,"Aniak",20.7487741978851,1527.84548971513,10,2022,"Kusko"
167,"Kwethluk",47.2707133812717,770.961196780699,9,2022,"Kusko"
168,"Middle Kusko Main",22.741266028041,1570.07652166495,10,2022,"Kusko"
169,"Aniak",36.7356746720775,947.037680517744,10,2022,"Kusko"
170,"Holitna",19.6558332687126,1658.97813039481,13,2022,"Kusko"
171,"Big River",24.5098442155354,1710.96414127617,13,2022,"Kusko"
172,"Kwethluk",33.4725784307542,958.399021773212,10,2022,"Kusko"
173,"Big River",26.8638691689815,1669.92646781019,11,2022,"Kusko"
174,"Holitna",24.3353841166839,2233.80101472076,14,2022,"Kusko"
175,"Aniak",33.0587881349117,1116.8219290536,10,2022,"Kusko"
176,"Big River",23.2785876831892,1475.17898249796,14,2022,"Kusko"
177,"Aniak",30.945699952869,1093.62981756132,10,2022,"Kusko"
178,"Middle Kusko Main",23.5084051593845,1456.37983313332,11,2022,"Kusko"
179,"Aniak",36.3493108737396,898.509026482888,10,2022,"Kusko"
180,"Big River",26.1286216143203,1510.06312434232,11,2022,"Kusko"
181,"Middle Kusko Main",20.777963103123,1470.24963493771,10,2022,"Kusko"
182,"Aniak",32.6923912022378,1055.86989062713,10,2022,"Kusko"
183,"Takotna and Nixon Fork",18.2769442218285,1327.27597788326,13,2022,"Kusko"
184,"Takotna and Nixon Fork",18.3050398001821,1324.69347125717,13,2022,"Kusko"
185,"Kisaralik",24.6518306449788,1447.89545613973,11,2022,"Kusko"
186,"Aniak",24.5303730596846,1319.80377095836,10,2022,"Kusko"
187,"Kisaralik",30.3479126218099,1329.94031436188,12,2022,"Kusko"
188,"Swift",26.4760973415111,1200.30207358385,10,2022,"Kusko"
189,"Swift",26.3185909291345,1347.60981348027,11,2022,"Kusko"
190,"Swift",26.6311652500347,1182.0546234361,10,2022,"Kusko"
191,"Kisaralik",18.3955713616322,1434.10300658302,16,2022,"Kusko"
192,"Kisaralik",23.5117479778079,1237.01017780996,14,2022,"Kusko"
193,"Takotna and Nixon Fork",18.8426879099317,1421.3737799095,13,2022,"Kusko"
194,"Aniak",33.7507512376319,1016.74549217507,10,2022,"Kusko"
195,"Big River",26.6689395015817,2064.11384805071,11,2022,"Kusko"
196,"Kisaralik",18.4050769398866,1926.29467107694,16,2022,"Kusko"
197,"Middle Kusko Main",23.4646228619831,1980.66855119938,11,2022,"Kusko"
198,"Middle Kusko Main",23.1259298490085,2009.08613929885,11,2022,"Kusko"
199,"Holitna",25.5609174610995,2838.49014222354,12,2022,"Kusko"
200,"Takotna and Nixon Fork",18.9197563262271,1637.60312475714,13,2022,"Kusko"
201,"Kwethluk",35.6944995840341,1010.52267681381,10,2022,"Kusko"
202,"Middle Kusko Main",23.1169741689796,1685.95682723416,11,2022,"Kusko"
203,"Holitna",24.4657536455764,2430.18963221586,14,2022,"Kusko"
204,"Holitna",20.2592632367755,2110.13184079072,12,2022,"Kusko"
205,"Big River",26.907277840859,1826.17708749419,11,2022,"Kusko"
206,"Aniak",36.6005509363224,1018.59596295764,10,2022,"Kusko"
207,"Aniak",20.2547192544979,1671.5088614069,10,2022,"Kusko"
208,"Kwethluk",41.9625702074997,916.771922712183,9,2022,"Kusko"
209,"Stony",21.1846625396398,1508.70347014647,14,2022,"Kusko"
210,"Aniak",32.4056547750538,750.751455542539,10,2022,"Kusko"
211,"Holitna",25.455579590893,1516.97312753007,13,2022,"Kusko"
212,"Aniak",36.064663994864,638.288684985657,10,2022,"Kusko"
213,"Middle Kusko Main",22.7400563107854,1043.11265203861,10,2022,"Kusko"
214,"Aniak",24.4739653026739,939.360066889041,10,2022,"Kusko"
215,"Kwethluk",53.0579776357205,467.466580998323,9,2022,"Kusko"
216,"Kisaralik",28.5149852732742,4981.88108856607,11,2022,"Kusko"
217,"Aniak",30.9531210731525,1048.09625282609,10,2022,"Kusko"
218,"Aniak",32.3614372272158,1014.00276892754,10,2022,"Kusko"
219,"Big River",22.4214832684944,1389.51502069688,14,2022,"Kusko"
220,"Kisaralik",20.0263827797737,1321.35795796127,15,2022,"Kusko"
221,"Hoholitna",24.5601053042367,1711.989049179,15,2022,"Kusko"
222,"Kwethluk",41.1094262186553,767.952863956488,10,2022,"Kusko"
223,"Big River",24.501595319052,1591.43417814966,13,2022,"Kusko"
224,"Middle Kusko Main",22.8490473394949,1416.04244136256,11,2022,"Kusko"
225,"Kwethluk",46.5157616163611,699.082028771396,9,2022,"Kusko"
226,"Kwethluk",63.6149757662737,491.595969221663,7,2022,"Kusko"
227,"Kisaralik",29.6238508561453,2222.99162195316,11,2022,"Kusko"
228,"Holitna",24.6789517998766,3436.38503287983,13,2022,"Kusko"
229,"Aniak",32.9653216041286,1706.8422045609,10,2022,"Kusko"
230,"Aniak",28.2498270109374,1917.05962211324,10,2022,"Kusko"
231,"Holitna",25.2697117549516,3503.04001052501,13,2022,"Kusko"
232,"Big River",25.80904834064,3243.0919027608,13,2022,"Kusko"
233,"Kisaralik",24.8279888352069,1090.86940535047,14,2022,"Kusko"
234,"Kisaralik",25.8189523853346,1071.64447476713,14,2022,"Kusko"
235,"Kisaralik",29.6549184013371,1166.380546662,12,2022,"Kusko"
236,"Hoholitna",21.2240253108733,1410.56748865703,15,2022,"Kusko"
237,"Holitna",24.7095183053858,1907.09883415974,13,2022,"Kusko"
238,"Aniak",36.1476053239592,840.865499090593,10,2022,"Kusko"
239,"Aniak",35.8105524646462,849.050327950159,10,2022,"Kusko"
240,"Takotna and Nixon Fork",19.530914457085,1349.7026912167,13,2022,"Kusko"
241,"Aniak",26.8531958099369,2040.89301435537,10,2022,"Kusko"
242,"Takotna and Nixon Fork",18.7075306973108,2193.71375681261,13,2022,"Kusko"
243,"Holitna",23.5460569199152,3229.38830492534,12,2022,"Kusko"
244,"Hoholitna",22.8672419377588,2297.98039597569,15,2022,"Kusko"
245,"Big River",24.7960169173335,2254.51512591971,13,2022,"Kusko"
246,"Aniak",29.9162920171573,1486.51149222802,10,2022,"Kusko"
247,"Aniak",20.5953868206623,1941.79939388458,10,2022,"Kusko"
248,"Big River",24.7946392917722,2254.41479327054,13,2022,"Kusko"
249,"Holitna",21.722200854846,2582.64960009605,12,2022,"Kusko"
250,"Hoholitna",22.0907618050447,2157.27250661038,15,2022,"Kusko"
251,"Kisaralik",29.6538327879517,1523.29272338559,12,2022,"Kusko"
252,"Big River",26.9650578615935,2556.34334530234,11,2022,"Kusko"
253,"Aniak",25.0356235952802,2140.14704268786,10,2022,"Kusko"
254,"Big River",25.087238455246,1657.66177763833,13,2022,"Kusko"
255,"Kwethluk",44.3433494136914,785.135685873194,9,2022,"Kusko"
256,"Holitna",20.0616828294963,1702.05913629935,11,2022,"Kusko"
257,"Hoholitna",21.9863760539734,4287.52948962206,15,2022,"Kusko"
258,"Big River",22.2382765311715,1791.87038126003,14,2022,"Kusko"
259,"Aniak",29.9227478335077,2255.52581937239,10,2022,"Kusko"
