year,doy,cpue,total_annual_cpue,cumulative_cpue,cumulative_proportion,remaining_cpue,remaining_proportion,remaining_proportion_pct
2021,188,0.0169365080269025,1,0.8426491720625445,0.8426491720625445,0.15735082793745547,0.15735082793745547,15.735082793745548
2021,189,0.0204350491940827,1,0.8630842212566273,0.8630842212566273,0.13691577874337268,0.13691577874337268,13.691577874337268
2021,190,0.0194384490243759,1,0.8825226702810032,0.8825226702810032,0.11747732971899684,0.11747732971899684,11.747732971899683
2021,191,0.0205489463563349,1,0.903071616637338,0.903071616637338,0.09692838336266196,0.09692838336266196,9.692838336266195
2021,192,0.0305035583371774,1,0.9335751749745156,0.9335751749745156,0.06642482502548452,0.06642482502548452,6.642482502548452
2021,193,0.0151730002980309,1,0.9487481752725464,0.9487481752725464,0.0512518247274536,0.0512518247274536,5.12518247274536
2021,194,0.00944207475070759,1,0.958190250023254,0.958190250023254,0.04180974997674602,0.04180974997674602,4.180974997674602
2021,195,0.0131551222401294,1,0.9713453722633834,0.9713453722633834,0.02865462773661664,0.02865462773661664,2.865462773661664
2021,196,0.00996600169706772,1,0.9813113739604512,0.9813113739604512,0.0186886260395489,0.0186886260395489,1.86886260395489
2021,197,0.0119933711851569,1,0.993304745145608,0.993304745145608,0.00669525485439204,0.00669525485439204,0.669525485439204
2021,198,0.00669525485439197,1,1,1,0,0,0
2021,204,0,1,1,1,0,0,0
2022,152,0.004602419,0.966547786,0.004602419,0.004761708698384,0.961945367,0.995238291301616,99.5238291301616
2022,157,0.005439222,0.966547786,0.010041641,0.01038918214437873,0.956506145,0.9896108178556212,98.96108178556211
2022,158,0.014942918,0.966547786,0.024984559,0.02584927446101459,0.941563227,0.9741507255389854,97.41507255389854
2022,161,0.012432508,0.966547786,0.037417067,0.03871207150020826,0.929130719,0.9612879284997916,96.12879284997916
2022,162,0.035703612,0.966547786,0.07312067900000001,0.075651385331506,0.893427107,0.924348614668494,92.43486146684941
2022,163,0.02488494,0.966547786,0.098005619,0.10139759297943288,0.868542167,0.8986024070205672,89.86024070205671
2022,164,0.017333785,0.966547786,0.115339404,0.11933130019088369,0.851208382,0.8806686998091163,88.06686998091163
2022,165,0.011117531,0.966547786,0.126456935,0.13083360888273762,0.840090851,0.8691663911172623,86.91663911172624
2022,166,0.023410572,0.966547786,0.149867507,0.15505442066161848,0.8166802790000001,0.8449455793383815,84.49455793383815
2022,167,0.01085852,0.966547786,0.160726027,0.1662887539840684,0.8058217590000001,0.8337112460159316,83.37112460159317
2022,168,0.010738977,0.966547786,0.171465004,0.17739940692389108,0.795082782,0.8226005930761089,82.26005930761089
2022,169,0.013349007,0.966547786,0.184814011,0.19121042298885368,0.781733775,0.8087895770111464,80.87895770111464
2022,170,0.046641828,0.966547786,0.231455839,0.23946652442075947,0.735091947,0.7605334755792406,76.05334755792406
2022,171,0.061823833,0.966547786,0.293279672,0.3034300799691656,0.6732681140000001,0.6965699200308344,69.65699200308345
2022,172,0.090753322,0.966547786,0.384032994,0.3973243739859956,0.582514792,0.6026756260140045,60.26756260140045
2022,173,0.005259907,0.966547786,0.389292901,0.4027663263407445,0.577254885,0.5972336736592556,59.72336736592556
2022,174,0.044410352,0.966547786,0.433703253,0.44871372039954166,0.532844533,0.5512862796004583,55.128627960045826
2022,175,0.057221414,0.966547786,0.490924667,0.5079155672495638,0.475623119,0.49208443275043623,49.20844327504362
2022,176,0.041760475,0.966547786,0.5326851420000001,0.5511213720787521,0.433862644,0.4488786279212479,44.887862792124785
2022,177,0.045008069,0.966547786,0.577693211,0.5976871701199055,0.388854575,0.40231282988009454,40.231282988009454
2022,178,0.059771672,0.966547786,0.637464883,0.6595275393864489,0.329082903,0.3404724606135511,34.04724606135511
2022,179,0.049112391,0.966547786,0.686577274,0.7103397099913278,0.279970512,0.2896602900086722,28.966029000867223
2022,180,0.051343866,0.966547786,0.73792114,0.7634605869347053,0.22862664600000004,0.2365394130652947,23.653941306529468
2022,181,0.018150664,0.966547786,0.756071804,0.7822394453242273,0.2104759820000001,0.2177605546757727,21.776055467577272
2022,182,0.031220737,0.966547786,0.787292541,0.8145407318743784,0.179255245,0.18545926812562163,18.545926812562165
2022,183,0.011516009,0.966547786,0.79880855,0.826455309887803,0.16773923600000007,0.17354469011219698,17.3544690112197
2022,184,0.009563468,0.966547786,0.808372018,0.8363497694670629,0.158175768,0.16365023053293715,16.365023053293715
2022,185,0.025901058,0.966547786,0.834273076,0.8631472629538464,0.13227471000000002,0.13685273704615364,13.685273704615364
2022,186,0.00537945,0.966547786,0.839652526,0.8687128956912223,0.1268952600000001,0.13128710430877766,13.128710430877765
2022,187,0.022015899,0.966547786,0.861668425,0.8914907648446053,0.10487936100000006,0.10850923515539468,10.850923515539467
2022,188,0.00537945,0.966547786,0.867047875,0.8970563975819815,0.099499911,0.10294360241801848,10.294360241801847
2022,189,0.019565261,0.966547786,0.886613136,0.917298812166541,0.07993465,0.08270118783345903,8.270118783345904
2022,190,0.012830986,0.966547786,0.899444122,0.9305738785273054,0.06710366400000001,0.06942612147269456,6.942612147269456
2022,191,0.018250284,0.966547786,0.917694406,0.9494558047645252,0.04885338000000006,0.05054419523547493,5.054419523547493
2022,192,0.010619434,0.966547786,0.92831384,0.9604427773217205,0.03823394600000007,0.03955722267827955,3.9557222678279547
2022,193,0.013129844,0.966547786,0.941443684,0.9740270451563582,0.02510410200000001,0.02597295484364181,2.5972954843641807
2022,194,0.002709649,0.966547786,0.944153333,0.9768304750945858,0.02239445299999998,0.02316952490541424,2.316952490541424
2022,195,0,0.966547786,0.944153333,0.9768304750945858,0.02239445299999998,0.02316952490541424,2.316952490541424
2022,196,0,0.966547786,0.944153333,0.9768304750945858,0.02239445299999998,0.02316952490541424,2.316952490541424
2022,197,0,0.966547786,0.944153333,0.9768304750945858,0.02239445299999998,0.02316952490541424,2.316952490541424
2022,198,0.005598613,0.966547786,0.949751946,0.9826228560622868,0.01679584,0.01737714393771317,1.7377143937713169
2022,199,0.007092905,0.966547786,0.956844851,0.9899612464685736,0.00970293499999996,0.01003875353142647,1.003875353142647
2022,200,0,0.966547786,0.956844851,0.9899612464685736,0.00970293499999996,0.01003875353142647,1.003875353142647
2022,201,8.36803e-4,0.966547786,0.957681654,0.9908270112161842,0.00886613199999997,0.00917298878381578,0.917298878381578
2022,202,0.00332729,0.966547786,0.961008944,0.9942694587063076,0.00553884199999998,0.00573054129369243,0.573054129369243
2022,203,0.005538842,0.966547786,0.966547786,1,0,0,0
