year,doy,interval_number,mgmt_river,cumulative_production,cumulative_percent,overall_percent,fish_count
2020,192,14,Lower Kusko,948.6616650157106,84.56945412715064,4.974673772185332,203
2020,195,15,Lower Kusko,1045.976620531546,93.24469944366275,5.484982320215457,226
2020,198,16,Lower Kusko,1101.3979577638502,98.18529355595366,5.775605503291392,240
2020,201,17,Lower Kusko,1121.7545091273648,100,5.88235294117647,245
2020,153,1,Middle Kusko Main,67.51052125692406,0.20293806706161172,0.011937533356565395,1
2020,156,2,Middle Kusko Main,91.97072291612864,0.2764659550446584,0.016262703237921082,2
2020,159,3,Middle Kusko Main,1069.7760279018914,3.2157695607926065,0.1891629153407416,15
2020,162,4,Middle Kusko Main,3501.1140339087005,10.524423473190737,0.6190837337171021,36
2020,165,5,Middle Kusko Main,4508.044790713483,13.551278808423245,0.7971340475543086,48
2020,168,6,Middle Kusko Main,6558.293633253345,19.714370565882795,1.159668856816635,62
2020,171,7,Middle Kusko Main,8123.559405152415,24.419592867129943,1.4364466392429378,78
2020,174,8,Middle Kusko Main,14566.323619946877,43.7866795366024,2.575687031564847,91
2020,177,9,Middle Kusko Main,16458.357323222735,49.47417321032137,2.9102454829600806,117
2020,180,10,Middle Kusko Main,21089.560969413003,63.39567016558517,3.729157068563834,134
2020,183,11,Middle Kusko Main,24194.15118382128,72.72813457854201,4.278125563443648,148
2020,186,12,Middle Kusko Main,26221.543776899907,78.82251996254182,4.636618821325989,177
2020,189,13,Middle Kusko Main,27861.252828687087,83.75152035118849,4.926560020658147,192
2020,192,14,Middle Kusko Main,29481.558136190626,88.62219267058957,5.2130701570935045,203
2020,195,15,Middle Kusko Main,31219.14722140849,93.8454225277476,5.520318972220447,226
2020,198,16,Middle Kusko Main,32690.617967625072,98.2686949809176,5.780511469465742,240
2020,201,17,Middle Kusko Main,33266.56365384025,100,5.882352941176471,245
2020,153,1,N. Fork Kusko,0,0,0,1
2020,156,2,N. Fork Kusko,20.097216309502016,1.091079386543213,0.06418114038489486,2
2020,159,3,N. Fork Kusko,222.06786514835443,12.05608111818304,0.709181242246061,15
2020,162,4,N. Fork Kusko,520.9744510825318,28.283742172942787,1.66374953958487,36
2020,165,5,N. Fork Kusko,625.041650717968,33.93355827627135,1.9960916633100794,48
2020,168,6,N. Fork Kusko,786.288115998737,42.68764101645768,2.511037706850452,62
2020,171,7,N. Fork Kusko,1063.833518732575,57.75560182700779,3.397388342765164,78
2020,174,8,N. Fork Kusko,1183.4930263700555,64.25192550569741,3.7795250297469067,91
2020,177,9,N. Fork Kusko,1291.4624840904762,70.11359549425708,4.124329146721005,117
2020,180,10,N. Fork Kusko,1379.4979692747843,74.89304861302134,4.405473447824783,134
2020,183,11,N. Fork Kusko,1574.19341664804,85.46307910935089,5.0272399476088765,148
2020,186,12,N. Fork Kusko,1655.0571036935137,89.85317476719993,5.285480868658819,177
2020,189,13,N. Fork Kusko,1678.5896091496595,91.1307562601541,5.360632721185535,192
2020,192,14,N. Fork Kusko,1775.5017218600744,96.39212215562355,5.670124832683738,203
2020,195,15,N. Fork Kusko,1812.167751414111,98.38272366066278,5.787219038862515,226
2020,198,16,N. Fork Kusko,1819.9291749280392,98.80409192758414,5.812005407504949,240
2020,201,17,N. Fork Kusko,1841.957290859885,100,5.88235294117647,245
2020,153,1,Oskakawlik,45.62960900555793,0.7488081406075487,0.04404753768279698,1
2020,156,2,Oskakawlik,45.62960900555793,0.7488081406075487,0.04404753768279698,2
2020,159,3,Oskakawlik,147.03408778875823,2.4129139890200753,0.1419361170011809,15
2020,162,4,Oskakawlik,534.3238753509992,8.768562262610365,0.5157977801535508,36
2020,165,5,Oskakawlik,731.9679634381251,12.012015479239253,0.7065891458376031,48
2020,168,6,Oskakawlik,975.2796546348644,16.004900341586335,0.9414647259756668,62
2020,171,7,Oskakawlik,1249.137492382526,20.499065046123953,1.2058273556543502,78
2020,174,8,Oskakawlik,2271.0612600359973,37.26942212295203,2.1923189484089427,91
2020,177,9,Oskakawlik,2717.343002454218,44.5931623217028,2.6231271953942823,117
2020,180,10,Oskakawlik,3670.3348420193697,60.23230679282959,3.5430768701664466,134
2020,183,11,Oskakawlik,4114.545151146045,67.52205357929306,3.9718855046642974,148
2020,186,12,Oskakawlik,4441.908443072843,72.89427357576537,4.287898445633257,177
2020,189,13,Oskakawlik,4791.0126322887945,78.6232742072032,4.624898482776659,192
2020,192,14,Oskakawlik,5238.243821620367,85.96259537614607,5.056623257420357,203
2020,195,15,Oskakawlik,5670.755384435803,93.06035900378623,5.474138764928601,226
2020,198,16,Oskakawlik,6013.70332606183,98.68833206975951,5.8051960041035,240
2020,201,17,Oskakawlik,6093.631536715954,100,5.88235294117647,245
2020,153,1,S. Fork Kusko,14.97171190695492,0.188309315165813,0.011077018539165472,1
2020,156,2,S. Fork Kusko,77.02594092032702,0.9688071928482124,0.05698865840283603,2
2020,159,3,S. Fork Kusko,668.7079354905778,8.410790573633667,0.49475238668433336,15
2020,162,4,S. Fork Kusko,1318.6360425361163,16.585374582821352,0.9756102695777267,36
2020,165,5,S. Fork Kusko,1625.0608943194181,20.439486547285103,1.2023227380755943,48
2020,168,6,S. Fork Kusko,2308.6954800979356,29.03801966571993,1.708118803865878,62
2020,171,7,S. Fork Kusko,3063.541163575066,38.5322227732094,2.266601339600553,78
2020,174,8,S. Fork Kusko,3699.9124097711915,46.53629300292973,2.7374290001723374,91
2020,177,9,S. Fork Kusko,4258.484657090545,53.56183276865782,3.150696045215166,117
2020,180,10,S. Fork Kusko,5075.1299355293095,63.83333104967678,3.7549018264515754,134
2020,183,11,S. Fork Kusko,5626.188626047153,70.76436774557926,4.162609867387016,148
2020,186,12,S. Fork Kusko,6246.522660272477,78.5667271474291,4.621572185142889,177
2020,189,13,S. Fork Kusko,6639.257022086769,83.50641201279021,4.912141883105307,192
2020,192,14,S. Fork Kusko,7215.344230603269,90.75224925476472,5.338367603221454,203
2020,195,15,S. Fork Kusko,7673.553734738702,96.5154591309932,5.677379948881953,226
2020,198,16,S. Fork Kusko,7830.6374121503795,98.49120645374119,5.793600379631835,240
2020,201,17,S. Fork Kusko,7950.5954836975525,100,5.882352941176471,245
2020,153,1,Stony,314.49584334094766,0.5655479444548498,0.033267526144402926,1
2020,156,2,Stony,378.9542274342406,0.6814614212104791,0.040085965953557595,2
2020,159,3,Stony,1926.9462826130912,3.465166654127467,0.20383333259573333,15
2020,162,4,Stony,4953.882323912177,8.90841015765809,0.5240241269210641,36
2020,165,5,Stony,6384.532624391769,11.481103418321611,0.6753590246071536,48
2020,168,6,Stony,9976.556219289403,17.940526026096276,1.0553250603586046,62
2020,171,7,Stony,13902.344467954117,25.00014707167675,1.4705968865692205,78
2020,174,8,Stony,19158.906384914302,34.45285638400174,2.026638610823632,91
2020,177,9,Stony,23346.076037448616,41.982511354694914,2.469559491452642,117
2020,180,10,Stony,31269.195714307338,56.23040728653219,3.307671016854835,134
2020,183,11,Stony,35472.83497033305,63.78967902513429,3.752334060302017,148
2020,186,12,Stony,40412.55192936324,72.67261605441536,4.2748597679067855,177
2020,189,13,Stony,43960.149550516144,79.05214883641418,4.650126402142011,192
2020,192,14,Stony,48091.54062078629,86.48149894390474,5.0871469967002785,203
2020,195,15,Stony,52002.54696070452,93.51453814974488,5.50085518527911,226
2020,198,16,Stony,54524.49484370086,98.04967739387342,5.767628081992554,240
2020,201,17,Stony,55609.05073116313,100,5.88235294117647,245
2020,153,1,Swift,41.165702440652595,0.10805965797047112,0.006356450468851242,1
2020,156,2,Swift,403.3156041816551,1.0587004146195411,0.06227649497762006,2
2020,159,3,Swift,3463.9530962059516,9.092850713319095,0.5348735713717114,15
2020,162,4,Swift,6894.630105424407,18.098351949639746,1.0646089382141026,36
2020,165,5,Swift,8284.903519495101,21.74780916044537,1.2792828917909043,48
2020,168,6,Swift,11817.094806841616,31.01978461008601,1.8246932123580004,62
2020,171,7,Swift,15737.451087615666,41.31069023555348,2.430040602091381,78
2020,174,8,Swift,19098.686046683073,50.13390661474316,2.9490533302790096,91
2020,177,9,Swift,21854.712862676028,57.36845618967139,3.37461506998067,117
2020,180,10,Swift,25524.26748074009,67.00100934490135,3.941235843817726,134
2020,183,11,Swift,28637.14966242393,75.17230155933822,4.421900091725777,148
2020,186,12,Swift,31043.99543934053,81.49025354415458,4.79354432612674,177
2020,189,13,Swift,32519.27412250146,85.36284894425313,5.021344055544302,192
2020,192,14,Swift,35186.49032868066,92.364271339232,5.4331924317195295,203
2020,195,15,Swift,36696.68523985894,96.32852157414392,5.666383622008466,226
2020,198,16,Swift,37289.221931083746,97.88392591301113,5.757877994883008,240
2020,201,17,Swift,38095.347712373594,100,5.88235294117647,245
2020,153,1,Takotna and Nixon Fork,183.03164520698408,0.6832050620101867,0.04018853305942275,1
2020,156,2,Takotna and Nixon Fork,214.19319201644055,0.7995222512930139,0.047030720664294944,2
2020,159,3,Takotna and Nixon Fork,643.5352630373138,2.4021340615277014,0.14130200361927653,15
2020,162,4,Takotna and Nixon Fork,1484.3099706701287,5.540506858293423,0.3259121681349072,36
2020,165,5,Takotna and Nixon Fork,2357.226360667393,8.798855411536021,0.5175797300903542,48
2020,168,6,Takotna and Nixon Fork,3745.910257896385,13.982417341747414,0.822495137749848,62
2020,171,7,Takotna and Nixon Fork,5513.171625500931,20.579101269693663,1.2105353688055096,78
2020,174,8,Takotna and Nixon Fork,7832.780803042974,29.237542438103915,1.7198554375355244,91
2020,177,9,Takotna and Nixon Fork,9721.016954958084,36.28579082050884,2.134458283559344,117
2020,180,10,Takotna and Nixon Fork,13359.1857694083,49.86604000457257,2.93329647085721,134
2020,183,11,Takotna and Nixon Fork,14483.389915669013,54.06237426463774,3.1801396626257494,148
2020,186,12,Takotna and Nixon Fork,18069.271744517268,67.44745100625242,3.9674971180148484,177
2020,189,13,Takotna and Nixon Fork,20168.805138641656,75.28441188317119,4.428494816657129,192
2020,192,14,Takotna and Nixon Fork,22632.656158228154,84.48126681345853,4.96948628314462,203
2020,195,15,Takotna and Nixon Fork,25554.101286367553,95.38619037283917,5.610952374872892,226
2020,198,16,Takotna and Nixon Fork,26609.41120687935,99.32536208747835,5.8426683580869625,240
2020,201,17,Takotna and Nixon Fork,26790.147700084668,100,5.88235294117647,245
2020,153,1,Tatlawiksuk,0,0,0,1
2020,156,2,Tatlawiksuk,168.05684903733066,1.0774892454818494,0.06338172032246173,2
2020,159,3,Tatlawiksuk,1746.7462968901089,11.199188609482169,0.6587758005577746,15
2020,162,4,Tatlawiksuk,3395.016502498573,21.767002003369935,1.2804118825511726,36
2020,165,5,Tatlawiksuk,4050.077797594425,25.96689926813662,1.5274646628315658,48
2020,168,6,Tatlawiksuk,5607.766658796346,35.95395427580914,2.1149384868123025,62
2020,171,7,Tatlawiksuk,7202.948554176121,46.18139425641513,2.7165526033185374,78
2020,174,8,Tatlawiksuk,8505.811623536836,54.53464468097719,3.2079202753515994,91
2020,177,9,Tatlawiksuk,9624.097804502182,61.70448833961603,3.629675784683296,117
2020,180,10,Tatlawiksuk,10903.753541449707,69.908945952491,4.112290938381824,134
2020,183,11,Tatlawiksuk,12176.452801707543,78.06880241484744,4.592282494991026,148
2020,186,12,Tatlawiksuk,12978.10801589179,83.20858027463645,4.894622369096262,177
2020,189,13,Tatlawiksuk,13508.313829597506,86.6079720009026,5.094586588288388,192
2020,192,14,Tatlawiksuk,14642.173720863373,93.87766583201096,5.522215637177115,203
2020,195,15,Tatlawiksuk,15100.007623516281,96.81304816930513,5.694885186429713,226
2020,198,16,Tatlawiksuk,15279.509939372974,97.96391953207659,5.7625835018868585,240
2020,201,17,Tatlawiksuk,15597.0790188422,100,5.88235294117647,245
2020,153,1,Tuluksak,180.79263566278166,0.7621948725112031,0.04483499250065901,1
2020,156,2,Tuluksak,180.79263566278166,0.7621948725112031,0.04483499250065901,2
2020,159,3,Tuluksak,615.2610466656863,2.593849098472991,0.15257935873370537,15
2020,162,4,Tuluksak,2211.870901762635,9.324918870726268,0.5485246394544864,36
2020,165,5,Tuluksak,2907.653393435893,12.258234409781709,0.7210726123401004,48
2020,168,6,Tuluksak,3911.667168654617,16.49100721381171,0.970059247871277,62
2020,171,7,Tuluksak,4913.328374620249,20.713861935640185,1.2184624668023638,78
2020,174,8,Tuluksak,8706.953201999702,36.70722018864487,2.1592482463908746,91
2020,177,9,Tuluksak,10442.518702048148,44.024106300707835,2.589653311806343,117
2020,180,10,Tuluksak,14453.619909295958,60.93431263781888,3.5843713316364045,134
2020,183,11,Tuluksak,16296.691782104781,68.70442963387137,4.041437037286551,148
2020,186,12,Tuluksak,17522.554772960135,73.87248574747304,4.345440338086649,177
2020,189,13,Tuluksak,18768.53427369994,79.12535007591455,4.654432357406738,192
2020,192,14,Tuluksak,20275.18012700921,85.4771449920777,5.0280673524751585,203
2020,195,15,Tuluksak,21967.180035507936,92.61036504730498,5.44766853219441,226
2020,198,16,Tuluksak,23332.51475710314,98.36641324167071,5.786259602451219,240
2020,201,17,Tuluksak,23720.001561690417,100,5.88235294117647,245
2020,153,1,Upper Kusko Main,200.46330840343197,0.5549298606368179,0.03264293297863634,1
2020,156,2,Upper Kusko Main,467.7392126591106,1.2948127922388983,0.07616545836699401,2
2020,159,3,Upper Kusko Main,2682.432219970731,7.425606959455844,0.4368004093797555,15
2020,162,4,Upper Kusko Main,5257.687908585686,14.55452392570304,0.8561484662178256,36
2020,165,5,Upper Kusko Main,6662.501241867191,18.443379564510316,1.0849046802653128,48
2020,168,6,Upper Kusko Main,9206.94385961332,25.486998661241067,1.4992352153671216,62
2020,171,7,Upper Kusko Main,12495.127899675643,34.58946995951859,2.034674703501093,78
2020,174,8,Upper Kusko Main,15812.993139391843,43.77410584002634,2.5749474023544905,91
2020,177,9,Upper Kusko Main,18600.65452806254,51.491012032178084,3.0288830607163577,117
2020,180,10,Upper Kusko Main,22313.367777532767,61.768680611640214,3.633451800684718,134
2020,183,11,Upper Kusko Main,24644.766029874434,68.22254250569411,4.013090735629064,148
2020,186,12,Upper Kusko Main,27358.301427307357,75.73425041834643,4.454955906961555,177
2020,189,13,Upper Kusko Main,29180.100977798065,80.77742255151033,4.7516130912653125,192
2020,192,14,Upper Kusko Main,32511.50612686105,89.99954010418388,5.294090594363757,203
2020,195,15,Upper Kusko Main,34758.85966473829,96.22074634640572,5.660043902729747,226
2020,198,16,Upper Kusko Main,35650.228119250074,98.68826509673386,5.805192064513755,240
2020,201,17,Upper Kusko Main,36124.08028888324,100,5.88235294117647,245
2021,153,1,Aniak,238.815671267086,0.7115826521685173,0.044473915760532334,1
2021,156,2,Aniak,776.7195658129165,2.3143379398004713,0.14464612123752946,5
2021,159,3,Aniak,776.7195658129165,2.3143379398004713,0.14464612123752946,11
2021,162,4,Aniak,1293.176913029536,3.8531904234522374,0.24082440146576484,32
2021,165,5,Aniak,2577.3208619182624,7.679465944100329,0.47996662150627056,46
2021,168,6,Aniak,3213.7391499032424,9.575757803215497,0.5984848627009686,57
2021,171,7,Aniak,5903.132286694567,17.589157806858942,1.099322362928684,80
2021,174,8,Aniak,9894.11043958146,29.480801281134024,1.8425500800708765,103
2021,177,9,Aniak,12122.363307899088,36.12017330109782,2.257510831318614,119
2021,180,10,Aniak,18234.25601504565,54.3313601936733,3.395710012104581,154
2021,183,11,Aniak,22751.634267096102,67.79148188663973,4.236967617914983,171
2021,186,12,Aniak,25312.504914755456,75.42193225722686,4.7138707660766785,186
2021,189,13,Aniak,28180.56873692472,83.96770502975703,5.247981564359814,202
2021,192,14,Aniak,30767.82750181964,91.67678226075324,5.729798891297078,216
2021,195,15,Aniak,31651.769323218326,94.31060299075924,5.894412686922452,228
2021,198,16,Aniak,33561.199185970254,100,6.25,236
2021,153,1,Big River,0,0,0,1
2021,156,2,Big River,855.9016475944746,2.630354779618407,0.16439717372615043,5
2021,159,3,Big River,2738.1498927879725,8.414875328314494,0.5259297080196559,11
2021,162,4,Big River,9239.893403591943,28.396017048933132,1.7747510655583207,32
2021,165,5,Big River,12897.805634432787,39.63750366933925,2.4773439793337033,46
2021,168,6,Big River,15201.84198879967,46.718262368842225,2.919891398052639,57
2021,171,7,Big River,17812.186767042174,54.74036734223432,3.421272958889645,80
2021,174,8,Big River,21474.91083056114,65.99664167466224,4.12479010466639,103
2021,177,9,Big River,24181.953465494455,74.31591825677876,4.644744891048672,119
2021,180,10,Big River,27218.930376137687,83.64914802091403,5.228071751307127,154
2021,183,11,Big River,28093.366606005846,86.33646323191942,5.396028951994964,171
2021,186,12,Big River,28585.939399201314,87.85023669471519,5.4906397934196995,186
2021,189,13,Big River,29956.016337852652,92.06075367894464,5.75379710493404,202
2021,192,14,Big River,31498.63237439893,96.80151738263598,6.050094836414749,216
2021,195,15,Big River,32539.399408267,100,6.25,228
2021,198,16,Big River,32539.399408267,100,6.25,236
2021,153,1,E. Fork Kuskokwim,0,0,0,1
2021,156,2,E. Fork Kuskokwim,2.2762361045605646,0.17348176699415838,0.010842610437134899,5
2021,159,3,E. Fork Kuskokwim,37.9195011401314,2.8900086630499042,0.18062554144061901,11
2021,162,4,E. Fork Kuskokwim,682.315782974364,52.00222746719281,3.2501392166995506,32
2021,165,5,E. Fork Kuskokwim,690.1567198703168,52.59981907241963,3.2874886920262267,46
2021,168,6,E. Fork Kuskokwim,903.8269075527116,68.88454526529908,4.305284079081193,57
2021,171,7,E. Fork Kuskokwim,1059.7305181184156,80.76663156887648,5.04791447305478,80
2021,174,8,E. Fork Kuskokwim,1212.110875192086,92.3801955341333,5.773762220883332,103
2021,177,9,E. Fork Kuskokwim,1219.1423291312776,92.91609295332677,5.807255809582923,119
2021,180,10,E. Fork Kuskokwim,1253.506178708393,95.53511008138973,5.970944380086858,154
2021,183,11,E. Fork Kuskokwim,1255.377856542656,95.67775871844508,5.979859919902817,171
2021,186,12,E. Fork Kuskokwim,1256.8529864375869,95.79018472741919,5.986886545463699,186
2021,189,13,E. Fork Kuskokwim,1287.7170561681717,98.14246854488655,6.13390428405541,202
2021,192,14,E. Fork Kuskokwim,1309.1178429500937,99.77351477008023,6.235844673130014,216
2021,195,15,E. Fork Kuskokwim,1312.0895319432686,100,6.25,228
2021,198,16,E. Fork Kuskokwim,1312.0895319432686,100,6.25,236
2021,153,1,George,0,0,0,1
2021,156,2,George,0,0,0,5
2021,159,3,George,0,0,0,11
2021,162,4,George,1034.7058297363974,7.133393279407642,0.4458370799629776,32
2021,165,5,George,1823.3334790006397,12.570292358878154,0.7856432724298846,46
2021,168,6,George,1980.4681335346784,13.653598605350851,0.8533499128344282,57
2021,171,7,George,3632.549725124166,25.043258723028817,1.565203670189301,80
2021,174,8,George,4740.770535498026,32.68347360693893,2.0427171004336833,103
2021,177,9,George,6091.590913195547,41.99620069035475,2.6247625431471717,119
2021,180,10,George,9969.946703753869,68.73407761772125,4.295879851107578,154
2021,183,11,George,11147.570929434065,76.85276845304287,4.803298028315179,171
2021,186,12,George,11882.689939180053,81.92077218220209,5.12004826138763,186
2021,189,13,George,12146.897652837448,83.74225368429381,5.233890855268363,202
2021,192,14,George,12867.551919972731,88.71053564252817,5.544408477658011,216
2021,195,15,George,14117.338441738817,97.32672250341761,6.082920156463601,228
2021,198,16,George,14505.100016332193,100,6.25,236
2021,153,1,Hoholitna,0,0,0,1
2021,156,2,Hoholitna,225.38847169163205,0.4982795756648139,0.03114247347905087,5
2021,159,3,Hoholitna,405.7485086527521,0.897012137314344,0.0560632585821465,11
2021,162,4,Hoholitna,3905.056800303184,8.633139178760882,0.5395711986725551,32
2021,165,5,Hoholitna,6753.526226551052,14.930418388972052,0.9331511493107533,46
2021,168,6,Hoholitna,8295.332231387143,18.338979776700352,1.146186236043772,57
2021,171,7,Hoholitna,12644.314600278973,27.953531368806612,1.7470957105504132,80
2021,174,8,Hoholitna,16351.124531606612,36.148394512379845,2.2592746570237403,103
2021,177,9,Hoholitna,20917.95281788291,46.24455091088968,2.890284431930605,119
2021,180,10,Hoholitna,31092.44682066353,68.73790434755502,4.2961190217221885,154
2021,183,11,Hoholitna,36054.13961181099,79.70701097486577,4.9816881859291104,171
2021,186,12,Hoholitna,37967.436756625604,83.93684971632221,5.246053107270138,186
2021,189,13,Hoholitna,38897.312363647696,85.99258051484306,5.374536282177691,202
2021,192,14,Hoholitna,41173.78986464785,91.02532347057324,5.689082716910828,216
2021,195,15,Hoholitna,44228.53136995824,97.77862052080683,6.111163782550427,228
2021,198,16,Hoholitna,45233.335400295015,100,6.25,236
2021,153,1,Holitna,103.81309090179705,0.22423540112775148,0.014014712570484467,1
2021,156,2,Holitna,217.4553889338673,0.4697018067895025,0.029356362924343907,5
2021,159,3,Holitna,217.4553889338673,0.4697018067895025,0.029356362924343907,11
2021,162,4,Holitna,2164.941750627476,4.676255929316184,0.2922659955822615,32
2021,165,5,Holitna,4201.945197565932,9.076166201277369,0.5672603875798355,46
2021,168,6,Holitna,5288.789818880623,11.423741420423648,0.713983838776478,57
2021,171,7,Holitna,10081.679809800275,21.77634339324911,1.3610214620780694,80
2021,174,8,Holitna,13825.202006202222,29.86231977685278,1.8663949860532987,103
2021,177,9,Holitna,18344.568052235954,39.62411233473116,2.4765070209206974,119
2021,180,10,Holitna,29087.02111460076,62.82772038271883,3.926732523919927,154
2021,183,11,Holitna,34865.95823640444,75.31017584515676,4.706885990322298,171
2021,186,12,Holitna,37484.08464827062,80.96530682207106,5.060331676379441,186
2021,189,13,Holitna,38759.9604552045,83.72118780848392,5.232574238030245,202
2021,192,14,Holitna,41585.70032561707,89.82476210552545,5.614047631595341,216
2021,195,15,Holitna,44728.50593081529,96.61319571660839,6.038324732288024,228
2021,198,16,Holitna,46296.476996802405,100,6.25,236
2021,153,1,Holokuk,76.54958429828942,1.7873947513704778,0.11171217196065486,1
2021,156,2,Holokuk,87.48710920929533,2.042780522542493,0.1276737826589058,5
2021,159,3,Holokuk,87.48710920929533,2.042780522542493,0.1276737826589058,11
2021,162,4,Holokuk,170.42159925751298,3.979259650138276,0.24870372813364225,32
2021,165,5,Holokuk,265.8703784238942,6.207941209556254,0.3879963255972659,46
2021,168,6,Holokuk,457.3953869639451,10.67995497891545,0.6674971861822157,57
2021,171,7,Holokuk,769.9550994327943,17.978068935742918,1.1236293084839324,80
2021,174,8,Holokuk,1255.4096160144607,29.313190646998937,1.8320744154374335,103
2021,177,9,Holokuk,1405.386993131578,32.81508787009642,2.0509429918810262,119
2021,180,10,Holokuk,2080.8412987104234,48.586610232356946,3.036663139522309,154
2021,183,11,Holokuk,2834.6962396061663,66.18874846737623,4.136796779211014,171
2021,186,12,Holokuk,3177.8929896726213,74.20222202676035,4.637638876672522,186
2021,189,13,Holokuk,3611.4138210194055,84.32471799668717,5.270294874792948,202
2021,192,14,Holokuk,3824.3465645312,89.2965917388729,5.581036983679557,216
2021,195,15,Holokuk,3953.7771046112557,92.31873052808783,5.769920658005489,228
2021,198,16,Holokuk,4282.74639609383,100,6.25,236
2021,153,1,Kisaralik,488.9782586080964,1.734666362511191,0.10841664765694944,1
2021,156,2,Kisaralik,696.1605555023385,2.469652335820676,0.15435327098879226,5
2021,159,3,Kisaralik,696.1605555023385,2.469652335820676,0.15435327098879226,11
2021,162,4,Kisaralik,876.0912830478226,3.1079624757107056,0.1942476547319191,32
2021,165,5,Kisaralik,1781.8702700230099,6.321243051922615,0.3950776907451634,46
2021,168,6,Kisaralik,3116.751565822088,11.056778100780248,0.6910486312987655,57
2021,171,7,Kisaralik,5377.160704058279,19.07565343640914,1.1922283397755713,80
2021,174,8,Kisaralik,8424.551206940367,29.886370898230645,1.8678981811394153,103
2021,177,9,Kisaralik,10814.692276214535,38.36547450158619,2.397842156349137,119
2021,180,10,Kisaralik,14170.23339220676,50.2693663402623,3.141835396266394,154
2021,183,11,Kisaralik,19582.771851185094,69.47052351913983,4.3419077199462395,171
2021,186,12,Kisaralik,21491.333877376223,76.24120971902137,4.765075607438836,186
2021,189,13,Kisaralik,23486.82976560634,83.3202966373142,5.2075185398321375,202
2021,192,14,Kisaralik,26258.618601861654,93.15330817431531,5.822081760894707,216
2021,195,15,Kisaralik,26678.696038266724,94.64354661693254,5.915221663558284,228
2021,198,16,Kisaralik,28188.605554109356,100,6.25,236
2021,153,1,Kwethluk,141.8175079718287,0.6997064409332948,0.043731652558330926,1
2021,156,2,Kwethluk,722.3840755985377,3.5641353296403104,0.2227584581025194,5
2021,159,3,Kwethluk,722.3840755985377,3.5641353296403104,0.2227584581025194,11
2021,162,4,Kwethluk,867.3866505311727,4.2795564161004656,0.2674722760062791,32
2021,165,5,Kwethluk,1452.0821726236384,7.164356950560727,0.4477723094100454,46
2021,168,6,Kwethluk,1810.962783917509,8.935020381611013,0.5584387738506883,57
2021,171,7,Kwethluk,3174.589033844867,15.66294899737418,0.9789343123358862,80
2021,174,8,Kwethluk,4865.762595689798,24.006947216508458,1.5004342010317786,103
2021,177,9,Kwethluk,7064.942743971027,34.857374195035575,2.1785858871897235,119
2021,180,10,Kwethluk,10139.843894750411,50.02847803970985,3.126779877481866,154
2021,183,11,Kwethluk,13553.370636456915,66.87031006474122,4.179394379046326,171
2021,186,12,Kwethluk,15073.258349746819,74.36920944390373,4.648075590243983,186
2021,189,13,Kwethluk,16777.27673485012,82.77658210597573,5.173536381623483,202
2021,192,14,Kwethluk,18681.175410511918,92.17013432175406,5.760633395109629,216
2021,195,15,Kwethluk,19145.11454043401,94.45914082066928,5.90369630129183,228
2021,198,16,Kwethluk,20268.143849393062,100,6.25,236
2021,153,1,Lower Kusko,0.7526771307663945,0.07972820640800579,0.004983012900500362,1
2021,156,2,Lower Kusko,6.149235142383406,0.6513649327754978,0.04071030829846861,5
2021,159,3,Lower Kusko,8.367200091402333,0.8863054670800884,0.055394091692505525,11
2021,162,4,Lower Kusko,71.55026123459164,7.579045201559026,0.47369032509743914,32
2021,165,5,Lower Kusko,118.35940460262218,12.537358523007027,0.7835849076879392,46
2021,168,6,Lower Kusko,176.36263971521194,18.681419119985538,1.1675886949990961,57
2021,171,7,Lower Kusko,256.13284397575694,27.131171411539377,1.695698213221211,80
2021,174,8,Lower Kusko,353.80289301256505,37.476985720468505,2.3423116075292816,103
2021,177,9,Lower Kusko,429.07371595123,45.45013577704557,2.840633486065348,119
2021,180,10,Lower Kusko,635.0228886878728,67.26554305105944,4.204096440691215,154
2021,183,11,Lower Kusko,721.2178414708509,76.39584435277719,4.774740272048574,171
2021,186,12,Lower Kusko,772.5266766840507,81.83079280174499,5.114424550109062,186
2021,189,13,Lower Kusko,834.8751786157378,88.43513087453586,5.527195679658491,202
2021,192,14,Lower Kusko,888.8318534919321,94.15055484023893,5.884409677514933,216
2021,195,15,Lower Kusko,911.2990018980456,96.53041384259498,6.033150865162186,228
2021,198,16,Lower Kusko,944.053760490485,100,6.25,236
2021,153,1,Middle Kusko Main,361.83792693301154,1.213041281223653,0.07581508007647832,1
2021,156,2,Middle Kusko Main,599.0147915650565,2.0081633685860667,0.12551021053662917,5
2021,159,3,Middle Kusko Main,781.9986194543101,2.6216063509384453,0.16385039693365283,11
2021,162,4,Middle Kusko Main,2300.0483207180046,7.710782519369822,0.48192390746061387,32
2021,165,5,Middle Kusko Main,3770.402943429341,12.64006362183724,0.7900039763648276,46
2021,168,6,Middle Kusko Main,5382.989256616843,18.04616846002586,1.1278855287516163,57
2021,171,7,Middle Kusko Main,7619.021318535814,25.542340075417393,1.596396254713587,80
2021,174,8,Middle Kusko Main,10810.482444598736,36.24153384470839,2.2650958652942745,103
2021,177,9,Middle Kusko Main,12702.838028583563,42.58554941428871,2.661596838393044,119
2021,180,10,Middle Kusko Main,17593.93207258203,58.98266686410124,3.6864166790063275,154
2021,183,11,Middle Kusko Main,21666.347670379557,72.63521090861227,4.539700681788267,171
